bootstrap,model_id,overall_score,rank
349,kimi_k3_max,43.034312866824585,3
349,gpt_5_6_sol_max,42.76189905187151,4
349,qwen3_8_max,35.71232096902989,5
349,deepseek_v4_flash_max,35.032675350218554,6
349,claude_opus_4_8_max,30.415640249298953,7
349,gemini_3_1_pro_high,22.961412827283084,8
349,gpt_5_5_xhigh,22.55935580693923,9
349,glm_5_2_max,15.987297572281458,10
350,gemini_3_1_pro_high,65.47409583700647,1
350,kimi_k3_max,56.81787803852491,2
350,deepseek_v4_pro_max,54.95428610704045,3
350,glm_5_2_max,53.12990786923812,4
350,qwen3_8_max,48.61161498089149,5
350,claude_fable_5_max,44.02071243699949,6
350,claude_opus_4_8_max,40.63222027028995,7
350,gpt_5_6_sol_max,39.990140736294194,8
350,gpt_5_5_xhigh,30.498266702824548,9
350,deepseek_v4_flash_max,4.342025426322011,10
351,kimi_k3_max,71.93335831495692,1
351,claude_fable_5_max,57.12856612145188,2
351,gpt_5_6_sol_max,53.55078715978517,3
351,claude_opus_4_8_max,38.714656203957304,4
351,gpt_5_5_xhigh,37.86097092115752,5
351,deepseek_v4_pro_max,36.77392989767193,6
351,qwen3_8_max,34.766855296670194,7
351,deepseek_v4_flash_max,31.949831126254225,8
351,glm_5_2_max,27.10911542008951,9
351,gemini_3_1_pro_high,22.16020818694566,10
352,deepseek_v4_pro_max,75.58937779592131,1
352,claude_opus_4_8_max,59.1345192602819,2
352,kimi_k3_max,54.973643845243295,3
352,gpt_5_6_sol_max,51.21944539265924,4
352,glm_5_2_max,49.08913249907378,5
352,gpt_5_5_xhigh,38.15961343892672,6
352,qwen3_8_max,37.85059026074691,7
352,gemini_3_1_pro_high,36.55878205454636,8
352,claude_fable_5_max,35.604425091962575,9
352,deepseek_v4_flash_max,32.20088006141116,10
353,deepseek_v4_pro_max,87.57626959138354,1
353,kimi_k3_max,72.02930945823603,2
353,claude_opus_4_8_max,63.09011362852594,3
353,gemini_3_1_pro_high,55.05210526800032,4
353,gpt_5_5_xhigh,54.57576124778076,5
353,gpt_5_6_sol_max,50.175766471713246,6
353,qwen3_8_max,49.02815258923947,7
353,glm_5_2_max,46.90079348375383,8
353,claude_fable_5_max,29.291855640306316,9
353,deepseek_v4_flash_max,28.442652429254526,10
354,gpt_5_5_xhigh,78.61033181069874,1
354,deepseek_v4_flash_max,77.93757704298875,2
354,kimi_k3_max,60.18578029138219,3
354,claude_fable_5_max,56.562680326860665,4
354,claude_opus_4_8_max,53.790134643223816,5
354,gpt_5_6_sol_max,51.557132863954976,6
354,qwen3_8_max,50.170990487099026,7
354,glm_5_2_max,43.66438106501069,8
354,gemini_3_1_pro_high,38.83366935643865,9
354,deepseek_v4_pro_max,27.69657086906454,10
355,claude_fable_5_max,71.78748395115797,1
355,deepseek_v4_pro_max,71.07576100314837,2
355,claude_opus_4_8_max,49.45539637628824,3
355,qwen3_8_max,48.87212642441685,4
355,gemini_3_1_pro_high,48.07092097827609,5
355,gpt_5_6_sol_max,47.794703489490786,6
355,kimi_k3_max,41.55136890364593,7
355,deepseek_v4_flash_max,41.0099208605066,8
355,gpt_5_5_xhigh,33.438966122248985,9
355,glm_5_2_max,21.802980898169153,10
356,kimi_k3_max,66.67487650787295,1
356,gpt_5_6_sol_max,53.7566747937469,2
356,gemini_3_1_pro_high,51.6831505916899,3
356,claude_opus_4_8_max,48.95105865816128,4
356,gpt_5_5_xhigh,45.676597741601064,5
356,deepseek_v4_pro_max,43.4182270546941,6
356,claude_fable_5_max,35.53041892786679,7
356,glm_5_2_max,34.18075619957651,8
356,qwen3_8_max,33.43204471994909,9
356,deepseek_v4_flash_max,18.3730471545748,10
357,claude_fable_5_max,76.78643376391801,1
357,deepseek_v4_pro_max,66.33813227983406,2
357,gpt_5_6_sol_max,60.15401607311572,3
357,kimi_k3_max,45.84041592175957,4
357,gpt_5_5_xhigh,44.82224105012394,5
357,claude_opus_4_8_max,44.82040999895606,6
357,qwen3_8_max,37.35935400697747,7
357,deepseek_v4_flash_max,34.17535715646227,8
357,gemini_3_1_pro_high,24.00908679486819,9
357,glm_5_2_max,20.126321567144107,10
358,gpt_5_5_xhigh,72.28675309533625,1
358,deepseek_v4_pro_max,69.97854351482904,2
358,gemini_3_1_pro_high,62.031884804728136,3
358,qwen3_8_max,58.242883679813986,4
358,gpt_5_6_sol_max,57.646147441383306,5
358,deepseek_v4_flash_max,55.20704987185283,6
358,claude_fable_5_max,42.98753702019524,7
358,claude_opus_4_8_max,42.15472279428408,8
358,glm_5_2_max,39.28227068676483,9
358,kimi_k3_max,39.08595035227452,10
359,deepseek_v4_pro_max,95.55927380514399,1
359,gpt_5_5_xhigh,66.90637888017312,2
359,deepseek_v4_flash_max,57.71318510746116,3
359,claude_fable_5_max,52.788923509601254,4
359,kimi_k3_max,50.67780587765122,5
359,claude_opus_4_8_max,49.55771276166813,6
359,glm_5_2_max,48.944589080508706,7
359,gemini_3_1_pro_high,48.87604184293506,8
359,qwen3_8_max,48.7876066593492,9
359,gpt_5_6_sol_max,39.158077501647604,10
360,kimi_k3_max,78.56959472651563,1
360,glm_5_2_max,65.64770568023158,2
360,claude_opus_4_8_max,65.40985557956837,3
360,gpt_5_5_xhigh,61.297281588004275,4
360,gemini_3_1_pro_high,60.405607342715236,5
360,claude_fable_5_max,57.58279333840471,6
360,qwen3_8_max,54.482366653095674,7
360,gpt_5_6_sol_max,49.56744947060923,8
360,deepseek_v4_flash_max,42.497322957702906,9
360,deepseek_v4_pro_max,35.4643423372719,10
361,qwen3_8_max,74.06804035701931,1
361,deepseek_v4_pro_max,68.08242235351774,2
361,claude_opus_4_8_max,36.58728459119051,3
361,gpt_5_5_xhigh,35.484206537446326,4
361,glm_5_2_max,33.871938026655236,5
361,gemini_3_1_pro_high,33.40060673489503,6
361,kimi_k3_max,31.89995456458408,7
361,gpt_5_6_sol_max,25.45167135740377,8
361,claude_fable_5_max,24.586369570054764,9
361,deepseek_v4_flash_max,21.18008044021463,10
362,claude_fable_5_max,68.89621872414999,1
362,deepseek_v4_flash_max,58.328524030585854,2
362,claude_opus_4_8_max,57.07031506003873,3
362,gemini_3_1_pro_high,55.18332504232903,4
362,gpt_5_5_xhigh,49.502120265671365,5
362,gpt_5_6_sol_max,42.58643534221058,6
362,kimi_k3_max,39.619633658270445,7
362,qwen3_8_max,35.453869323957505,8
362,deepseek_v4_pro_max,25.026675929167382,9
362,glm_5_2_max,23.338351187733863,10
363,qwen3_8_max,69.35315016743846,1
363,claude_fable_5_max,61.86606337126267,2
363,gemini_3_1_pro_high,58.34221966112878,3
363,gpt_5_5_xhigh,55.040906181772925,4
363,deepseek_v4_flash_max,54.941532674429396,5
363,kimi_k3_max,52.27071675314219,6
363,claude_opus_4_8_max,45.80196348792645,7
363,gpt_5_6_sol_max,42.71042979779918,8
363,glm_5_2_max,29.48121276591385,9
363,deepseek_v4_pro_max,5.433941221865582,10
364,qwen3_8_max,80.50162996274294,1
364,deepseek_v4_flash_max,74.58648339288514,2
364,gpt_5_5_xhigh,68.3691483687263,3
364,kimi_k3_max,61.12312723973605,4
364,claude_fable_5_max,50.984813742034994,5
364,claude_opus_4_8_max,43.55417829443916,6
364,gpt_5_6_sol_max,42.10864930929698,7
364,glm_5_2_max,27.387757172946472,8
364,gemini_3_1_pro_high,25.891554849025766,9
364,deepseek_v4_pro_max,15.612809430365138,10
365,glm_5_2_max,80.6029619946356,1
365,gpt_5_5_xhigh,76.60137146210543,2
365,kimi_k3_max,68.7726529219817,3
365,claude_opus_4_8_max,67.34359567645723,4
365,gemini_3_1_pro_high,65.25534570674739,5
365,gpt_5_6_sol_max,63.171999363080474,6
365,deepseek_v4_pro_max,46.364625311824454,7
365,qwen3_8_max,45.941206070578446,8
365,claude_fable_5_max,41.118670812475095,9
365,deepseek_v4_flash_max,17.849668359353647,10
366,kimi_k3_max,63.00177810310216,1
366,glm_5_2_max,59.93311537464262,2
366,gpt_5_6_sol_max,58.84377390884386,3
366,claude_fable_5_max,56.30172835069785,4
366,deepseek_v4_flash_max,53.06692717945611,5
366,gpt_5_5_xhigh,48.6415686190945,6
366,deepseek_v4_pro_max,46.00740006241057,7
366,claude_opus_4_8_max,44.043413953618206,8
366,gemini_3_1_pro_high,40.55173424298435,9
366,qwen3_8_max,33.36058282705211,10
367,gemini_3_1_pro_high,66.4366915403427,1
367,claude_fable_5_max,60.70767251219677,2
367,claude_opus_4_8_max,54.149754953349756,3
367,gpt_5_5_xhigh,54.124899825041325,4
367,glm_5_2_max,45.97666349302237,5
367,gpt_5_6_sol_max,44.45734093070138,6
367,qwen3_8_max,41.3917211921778,7
367,deepseek_v4_pro_max,39.18504911764114,8
367,deepseek_v4_flash_max,34.49649995070397,9
367,kimi_k3_max,26.74390334172714,10
368,deepseek_v4_flash_max,91.20804794108413,1
368,gpt_5_5_xhigh,61.54994576438576,2
368,kimi_k3_max,58.64495816552919,3
368,glm_5_2_max,57.059403111815946,4
368,claude_fable_5_max,56.17538633483454,5
368,claude_opus_4_8_max,53.27208142851231,6
368,gpt_5_6_sol_max,50.82242284970982,7
368,qwen3_8_max,46.189674911505215,8
368,gemini_3_1_pro_high,38.67902346915189,9
368,deepseek_v4_pro_max,37.68803033944791,10
369,qwen3_8_max,70.71983497604394,1
369,gpt_5_5_xhigh,48.61810750377256,2
369,claude_opus_4_8_max,45.40515520723132,3
369,kimi_k3_max,44.399209439472386,4
369,glm_5_2_max,40.87788943526375,5
369,claude_fable_5_max,39.90389213496167,6
369,deepseek_v4_flash_max,36.01606818009368,7
369,gpt_5_6_sol_max,35.719642766091695,8
369,deepseek_v4_pro_max,27.414536001685974,9
369,gemini_3_1_pro_high,26.194404016336552,10
370,gpt_5_6_sol_max,76.97466873788045,1
370,claude_fable_5_max,69.38505717536763,2
370,gpt_5_5_xhigh,48.18268317940349,3
370,claude_opus_4_8_max,45.80692980467343,4
370,gemini_3_1_pro_high,41.94119484057304,5
370,qwen3_8_max,35.85068675220225,6
370,deepseek_v4_pro_max,31.885217081667548,7
370,glm_5_2_max,30.679537450006436,8
370,kimi_k3_max,21.924390806526254,9
370,deepseek_v4_flash_max,16.515998679751206,10
371,claude_fable_5_max,58.23702459807791,1
371,kimi_k3_max,54.388898555552466,2
371,gemini_3_1_pro_high,51.91884030307883,3
371,deepseek_v4_flash_max,49.447459482307906,4
371,claude_opus_4_8_max,41.13404198172405,5
371,qwen3_8_max,39.01077305248776,6
371,deepseek_v4_pro_max,37.00099279702009,7
371,gpt_5_6_sol_max,33.82498276893696,8
371,gpt_5_5_xhigh,32.981362542035015,9
371,glm_5_2_max,13.794478652969737,10
372,gpt_5_6_sol_max,78.53138680591447,1
372,gemini_3_1_pro_high,67.99555741946813,2
372,gpt_5_5_xhigh,65.9239920475423,3
372,deepseek_v4_flash_max,63.62293146512492,4
372,claude_opus_4_8_max,53.70910652658416,5
372,deepseek_v4_pro_max,52.58575364640446,6
372,kimi_k3_max,51.25382879748948,7
372,qwen3_8_max,49.173994853392,8
372,claude_fable_5_max,40.502630430662975,9
372,glm_5_2_max,25.911324756691283,10
373,claude_fable_5_max,85.58215909633783,1
373,gemini_3_1_pro_high,49.88683587870963,2
373,deepseek_v4_flash_max,47.618388331599014,3
373,qwen3_8_max,44.07522423908286,4
373,glm_5_2_max,40.660444171296376,5
373,claude_opus_4_8_max,33.80843523759511,6
373,gpt_5_5_xhigh,29.68020223757504,7
373,gpt_5_6_sol_max,29.017586637465005,8
373,kimi_k3_max,27.29125150992002,9
373,deepseek_v4_pro_max,16.84047676259952,10
374,gpt_5_5_xhigh,59.98986446919582,1
374,claude_fable_5_max,52.26161281507616,2
374,deepseek_v4_flash_max,48.202752004617444,3
374,gpt_5_6_sol_max,41.824463564194204,4
374,kimi_k3_max,35.389466767401515,5
374,qwen3_8_max,34.8619399477436,6
374,gemini_3_1_pro_high,31.823450982499626,7
374,claude_opus_4_8_max,29.96878639069381,8
374,glm_5_2_max,29.736584197591885,9
374,deepseek_v4_pro_max,19.042692204905514,10
375,qwen3_8_max,77.71947897690848,1
375,gpt_5_6_sol_max,74.18569630982428,2
375,gemini_3_1_pro_high,65.03776933171994,3
375,gpt_5_5_xhigh,60.455434176198196,4
375,kimi_k3_max,57.56392342618129,5
375,deepseek_v4_pro_max,56.64423478947802,6
375,glm_5_2_max,45.461840903331066,7
375,claude_opus_4_8_max,38.39666365969527,8
375,deepseek_v4_flash_max,33.63903395541933,9
375,claude_fable_5_max,31.559640743361214,10
376,kimi_k3_max,77.98105807315689,1
376,gpt_5_6_sol_max,64.92468353977284,2
376,gemini_3_1_pro_high,64.47450343329544,3
376,claude_fable_5_max,62.660764922932074,4
376,claude_opus_4_8_max,62.28831358780557,5
376,deepseek_v4_pro_max,60.76441762725106,6
376,glm_5_2_max,59.7798566826816,7
376,gpt_5_5_xhigh,50.59610459910117,8
376,qwen3_8_max,39.23308408130865,9
376,deepseek_v4_flash_max,12.163925168763667,10
377,gpt_5_6_sol_max,62.92303225819073,1
377,deepseek_v4_pro_max,62.00872440603368,2
377,claude_opus_4_8_max,60.98929462872191,3
377,deepseek_v4_flash_max,60.77128779763327,4
377,glm_5_2_max,56.53115154102311,5
377,kimi_k3_max,51.56815381826775,6
377,qwen3_8_max,44.21205005049384,7
377,claude_fable_5_max,40.207783176653265,8
377,gemini_3_1_pro_high,38.12591795107092,9
377,gpt_5_5_xhigh,26.762797781104993,10
378,claude_fable_5_max,78.99117664559667,1
378,deepseek_v4_flash_max,48.55056704787911,2
378,kimi_k3_max,38.514374789398964,3
378,gpt_5_6_sol_max,35.52300449578271,4
378,claude_opus_4_8_max,32.27780450350928,5
378,gemini_3_1_pro_high,27.634592702859724,6
378,gpt_5_5_xhigh,21.29068985713916,7
378,qwen3_8_max,20.581300726997277,8
378,glm_5_2_max,18.906149290718265,9
378,deepseek_v4_pro_max,12.26376794803232,10
379,deepseek_v4_flash_max,74.3240635485344,1
379,claude_fable_5_max,53.20833693549166,2
379,gpt_5_5_xhigh,49.35423316709399,3
379,gpt_5_6_sol_max,49.34382008454646,4
379,qwen3_8_max,44.66333186353136,5
379,glm_5_2_max,44.13683149437034,6
379,kimi_k3_max,36.30632766599399,7
379,claude_opus_4_8_max,33.35386023840254,8
379,gemini_3_1_pro_high,30.833411260951983,9
379,deepseek_v4_pro_max,14.668477759458,10
380,deepseek_v4_pro_max,70.681123589885,1
380,kimi_k3_max,55.529078912303525,2
380,claude_fable_5_max,53.2538443411256,3
380,claude_opus_4_8_max,44.76211121202634,4
380,gpt_5_6_sol_max,36.37448765216135,5
380,gpt_5_5_xhigh,28.760984111389746,6
380,gemini_3_1_pro_high,25.972741045034077,7
380,glm_5_2_max,25.605250146989512,8
380,deepseek_v4_flash_max,25.42964452434191,9
380,qwen3_8_max,21.068879745011962,10
381,claude_fable_5_max,62.5230308909794,1
381,deepseek_v4_pro_max,53.92193974772601,2
381,gpt_5_5_xhigh,42.98900968993089,3
381,glm_5_2_max,37.69080859912752,4
381,qwen3_8_max,35.65493581606782,5
381,claude_opus_4_8_max,35.47833084670642,6
381,gpt_5_6_sol_max,34.3425991691338,7
381,kimi_k3_max,32.5414932344561,8
381,gemini_3_1_pro_high,22.14409616185938,9
381,deepseek_v4_flash_max,19.998678290797017,10
382,deepseek_v4_flash_max,69.18604175299133,1
382,glm_5_2_max,68.00884812802475,2
382,claude_fable_5_max,66.27633001967504,3
382,kimi_k3_max,65.03121630909646,4
382,gpt_5_6_sol_max,57.71135742198829,5
382,qwen3_8_max,56.46784861480798,6
382,claude_opus_4_8_max,51.08092663504701,7
382,gemini_3_1_pro_high,36.82176997732797,8
382,gpt_5_5_xhigh,29.71941653186804,9
382,deepseek_v4_pro_max,18.42769027687767,10
383,qwen3_8_max,75.0964403272059,1
383,deepseek_v4_flash_max,67.39511928216406,2
383,claude_opus_4_8_max,65.70909975116432,3
383,gpt_5_6_sol_max,63.597532338335014,4
383,gpt_5_5_xhigh,55.37214170880552,5
383,gemini_3_1_pro_high,54.25790902990866,6
383,glm_5_2_max,43.62777250852284,7
383,deepseek_v4_pro_max,43.14634658346938,8
383,claude_fable_5_max,39.403865749584924,9
383,kimi_k3_max,24.562938847984853,10
384,kimi_k3_max,63.413596641692756,1
384,claude_fable_5_max,56.7574594534084,2
384,gpt_5_6_sol_max,52.76775655363358,3
384,deepseek_v4_pro_max,48.90086863851056,4
384,claude_opus_4_8_max,47.081274367767165,5
384,gpt_5_5_xhigh,43.930709890574455,6
384,qwen3_8_max,35.55705826775738,7
384,gemini_3_1_pro_high,33.56292673657311,8
384,glm_5_2_max,26.145843422788598,9
384,deepseek_v4_flash_max,18.890637549446033,10
385,deepseek_v4_flash_max,73.79111627743349,1
385,gpt_5_5_xhigh,67.89479612497684,2
385,gpt_5_6_sol_max,65.13419623363453,3
385,qwen3_8_max,53.39673683596707,4
385,glm_5_2_max,49.90984290787378,5
385,gemini_3_1_pro_high,44.51835701500304,6
385,claude_opus_4_8_max,43.11408311107448,7
385,kimi_k3_max,39.57943059849087,8
385,claude_fable_5_max,39.13084656310431,9
385,deepseek_v4_pro_max,17.494517508112228,10
386,deepseek_v4_pro_max,92.66526281317185,1
386,qwen3_8_max,53.840300711914146,2
386,kimi_k3_max,51.19011215377705,3
386,gpt_5_6_sol_max,50.910725214415024,4
386,claude_fable_5_max,49.10729262886891,5
386,gpt_5_5_xhigh,46.85342921181554,6
386,glm_5_2_max,34.87674003050875,7
386,claude_opus_4_8_max,27.47340964047422,8
386,deepseek_v4_flash_max,25.50365277364369,9
386,gemini_3_1_pro_high,18.51443342681805,10
387,deepseek_v4_pro_max,76.37893279666159,1
387,gpt_5_5_xhigh,71.05717917226157,2
387,gemini_3_1_pro_high,68.4167341314869,3
387,claude_opus_4_8_max,59.50037437623783,4
387,glm_5_2_max,55.48627026859312,5
387,gpt_5_6_sol_max,55.13198497835871,6
387,claude_fable_5_max,48.906484522389476,7
387,kimi_k3_max,44.43386128835285,8
387,deepseek_v4_flash_max,40.756944224299595,9
387,qwen3_8_max,37.56939158143775,10
388,claude_fable_5_max,77.98592539773864,1
388,kimi_k3_max,68.82311566211392,2
388,deepseek_v4_flash_max,59.542867465565095,3
388,gpt_5_5_xhigh,53.8487793028018,4
388,glm_5_2_max,45.1967716878581,5
388,gpt_5_6_sol_max,43.813749309740686,6
388,deepseek_v4_pro_max,38.18118135586488,7
388,qwen3_8_max,32.267403588865186,8
388,gemini_3_1_pro_high,29.4892194423522,9
388,claude_opus_4_8_max,29.07021239108888,10
389,deepseek_v4_pro_max,68.75067103956411,1
389,qwen3_8_max,65.52647561709591,2
389,gpt_5_5_xhigh,59.85805419420582,3
389,gpt_5_6_sol_max,56.314882275556286,4
389,deepseek_v4_flash_max,55.69905982880007,5
389,kimi_k3_max,49.2813942377487,6
389,claude_opus_4_8_max,48.90386813966641,7
389,claude_fable_5_max,40.34810394421258,8
389,glm_5_2_max,24.88280343423739,9
389,gemini_3_1_pro_high,24.191766916733194,10
390,claude_fable_5_max,79.74385561281326,1
390,deepseek_v4_flash_max,69.81896253907807,2
390,gpt_5_6_sol_max,55.22044769170573,3
390,glm_5_2_max,51.20366057901239,4
390,gpt_5_5_xhigh,48.238614598022664,5
390,claude_opus_4_8_max,48.10423589910384,6
390,gemini_3_1_pro_high,45.02600147386335,7
390,deepseek_v4_pro_max,41.16955761747398,8
390,kimi_k3_max,40.60604397698775,9
390,qwen3_8_max,30.06934120391589,10
391,claude_fable_5_max,74.85538433177743,1
391,deepseek_v4_pro_max,54.3208228132798,2
391,claude_opus_4_8_max,52.22747152665964,3
391,kimi_k3_max,37.30558563237443,4
391,deepseek_v4_flash_max,36.05834787424034,5
391,qwen3_8_max,34.61608617432131,6
391,gpt_5_5_xhigh,34.518108693012266,7
391,gpt_5_6_sol_max,27.2442054141192,8
391,glm_5_2_max,27.11967282971633,9
391,gemini_3_1_pro_high,21.112449028084235,10
392,deepseek_v4_pro_max,69.36374960509808,1
392,claude_opus_4_8_max,65.54766431049322,2
392,glm_5_2_max,62.55781105667743,3
392,gpt_5_5_xhigh,58.671808010933745,4
392,gemini_3_1_pro_high,57.49391985612466,5
392,gpt_5_6_sol_max,55.53807067659794,6
392,claude_fable_5_max,53.81714521463785,7
392,qwen3_8_max,40.736942464937556,8
392,kimi_k3_max,35.00100738289681,9
392,deepseek_v4_flash_max,33.796501980956975,10
393,deepseek_v4_flash_max,91.49316572162137,1
393,gpt_5_5_xhigh,84.39056070655832,2
393,glm_5_2_max,78.9411626341946,3
393,gpt_5_6_sol_max,75.60870977629162,4
393,gemini_3_1_pro_high,72.80792946561324,5
393,claude_opus_4_8_max,59.31268437840197,6
393,kimi_k3_max,53.549336485810564,7
393,qwen3_8_max,45.071464705651884,8
393,claude_fable_5_max,24.43676953591319,9
393,deepseek_v4_pro_max,19.033422852222923,10
394,deepseek_v4_pro_max,96.95487972191174,1
394,gpt_5_6_sol_max,62.82011879792731,2
394,gpt_5_5_xhigh,54.541585969608946,3
394,kimi_k3_max,50.86980765181822,4
394,qwen3_8_max,46.79222720672092,5
394,claude_fable_5_max,41.35453875652717,6
394,claude_opus_4_8_max,40.79503918929816,7
394,glm_5_2_max,35.949872463907155,8
394,gemini_3_1_pro_high,25.008350508164536,9
394,deepseek_v4_flash_max,9.414274300602761,10
395,claude_fable_5_max,77.49346778865386,1
395,claude_opus_4_8_max,51.98363747227231,2
395,deepseek_v4_pro_max,47.470989983870865,3
395,gpt_5_6_sol_max,47.07697526897649,4
395,gpt_5_5_xhigh,46.46737035081006,5
395,qwen3_8_max,40.646858973191264,6
395,glm_5_2_max,36.251241762137994,7
395,gemini_3_1_pro_high,28.62632823757209,8
395,kimi_k3_max,23.438457605529287,9
395,deepseek_v4_flash_max,20.611996628460137,10
396,deepseek_v4_pro_max,66.98395705739063,1
396,gpt_5_6_sol_max,58.68580482282347,2
396,claude_fable_5_max,52.074015089184854,3
396,qwen3_8_max,45.164728976966025,4
396,claude_opus_4_8_max,41.813887658758624,5
396,deepseek_v4_flash_max,41.303975010192744,6
396,gemini_3_1_pro_high,38.18670690117914,7
396,gpt_5_5_xhigh,28.850877265769896,8
396,kimi_k3_max,25.032726906697704,9
396,glm_5_2_max,17.063224927891763,10
397,kimi_k3_max,79.28852483335172,1
397,gemini_3_1_pro_high,64.74953907639406,2
397,claude_opus_4_8_max,64.47342405466993,3
397,gpt_5_6_sol_max,61.79558064846859,4
397,deepseek_v4_pro_max,56.85441321868114,5
397,claude_fable_5_max,54.525197338788445,6
397,gpt_5_5_xhigh,46.9928847527036,7
397,qwen3_8_max,40.52387278279636,8
397,glm_5_2_max,30.174478402110218,9
397,deepseek_v4_flash_max,24.355735600456107,10
398,claude_opus_4_8_max,72.86478412660519,1
398,deepseek_v4_pro_max,69.08179903134854,2
398,gpt_5_5_xhigh,52.545773763100605,3
398,deepseek_v4_flash_max,50.160632107372535,4
398,kimi_k3_max,50.110895035016725,5
398,glm_5_2_max,42.21130403587687,6
398,qwen3_8_max,38.54672594732845,7
398,gpt_5_6_sol_max,29.491579738988978,8
398,claude_fable_5_max,28.783451895080916,9
398,gemini_3_1_pro_high,15.828771790219836,10
399,kimi_k3_max,61.79644348690932,1
399,qwen3_8_max,61.190541990575525,2
399,claude_fable_5_max,54.095088596532605,3
399,gpt_5_5_xhigh,50.95536699814679,4
399,deepseek_v4_pro_max,50.705022903539756,5
399,claude_opus_4_8_max,46.83565385540988,6
399,gpt_5_6_sol_max,46.08984181458478,7
399,glm_5_2_max,37.43594211775528,8
399,gemini_3_1_pro_high,29.351467887309028,9
399,deepseek_v4_flash_max,9.288133784641445,10
400,kimi_k3_max,79.81437418704016,1
400,deepseek_v4_pro_max,75.31147502057604,2
400,claude_fable_5_max,65.5428605721237,3
400,gpt_5_5_xhigh,63.51157184246658,4
400,deepseek_v4_flash_max,61.1686046710886,5
400,gemini_3_1_pro_high,46.503710902081735,6
400,qwen3_8_max,45.165484292883306,7
400,glm_5_2_max,44.30526597745184,8
400,gpt_5_6_sol_max,38.395353514916586,9
400,claude_opus_4_8_max,37.92245831635752,10
401,deepseek_v4_flash_max,72.98775796424927,1
401,kimi_k3_max,55.633872590938694,2
401,claude_opus_4_8_max,55.55935595847557,3
401,gpt_5_5_xhigh,55.12536735936634,4
401,claude_fable_5_max,54.67207162051524,5
401,gemini_3_1_pro_high,54.24169708942296,6
401,qwen3_8_max,53.09453758914321,7
401,glm_5_2_max,34.932435231967226,8
401,deepseek_v4_pro_max,30.277603673308988,9
401,gpt_5_6_sol_max,23.9238165590657,10
402,claude_fable_5_max,80.63674613496477,1
402,gpt_5_5_xhigh,59.99086360189411,2
402,kimi_k3_max,57.07768110652349,3
402,deepseek_v4_flash_max,52.448562464232324,4
402,glm_5_2_max,49.43834625113178,5
402,deepseek_v4_pro_max,47.14225355939756,6
402,gpt_5_6_sol_max,36.6274872497441,7
402,claude_opus_4_8_max,35.02863887296069,8
402,qwen3_8_max,26.779516430530087,9
402,gemini_3_1_pro_high,24.047308599605895,10
403,gpt_5_6_sol_max,64.67825263982363,1
403,kimi_k3_max,57.19268033466414,2
403,deepseek_v4_pro_max,52.88770778039883,3
403,gemini_3_1_pro_high,52.61176740096688,4
403,glm_5_2_max,47.39238942401285,5
403,claude_fable_5_max,46.80421809911692,6
403,claude_opus_4_8_max,46.273899320460366,7
403,gpt_5_5_xhigh,38.377738307192026,8
403,qwen3_8_max,34.3028173385012,9
403,deepseek_v4_flash_max,28.854531837131017,10
404,gemini_3_1_pro_high,77.96001260890077,1
404,qwen3_8_max,72.8036789936273,2
404,claude_fable_5_max,72.6853126455415,3
404,kimi_k3_max,66.88750638678565,4
404,claude_opus_4_8_max,54.506773989369364,5
404,gpt_5_6_sol_max,50.869349246761246,6
404,gpt_5_5_xhigh,45.21377234849231,7
404,deepseek_v4_flash_max,41.140585882338215,8
404,glm_5_2_max,19.798560984344913,9
404,deepseek_v4_pro_max,19.748403169752752,10
405,deepseek_v4_flash_max,61.86324909702123,1
405,claude_fable_5_max,60.497393719823975,2
405,claude_opus_4_8_max,55.963892594720896,3
405,kimi_k3_max,55.405143327911915,4
405,gemini_3_1_pro_high,50.86213531912816,5
405,gpt_5_6_sol_max,50.648161704216804,6
405,qwen3_8_max,47.10496032089366,7
405,glm_5_2_max,46.65170086644028,8
405,gpt_5_5_xhigh,45.219291012044245,9
405,deepseek_v4_pro_max,36.97009587141204,10
406,claude_fable_5_max,62.51611152413834,1
406,gpt_5_5_xhigh,62.063205115275586,2
406,deepseek_v4_pro_max,59.857303129094966,3
406,kimi_k3_max,52.129053461192015,4
406,gemini_3_1_pro_high,51.54905299195496,5
406,qwen3_8_max,50.645143213019026,6
406,gpt_5_6_sol_max,50.094518127374684,7
406,glm_5_2_max,43.695153865456035,8
406,claude_opus_4_8_max,33.23377291234172,9
406,deepseek_v4_flash_max,30.65663206835856,10
407,glm_5_2_max,75.36125708643664,1
407,deepseek_v4_flash_max,72.20335050169673,2
407,claude_opus_4_8_max,71.51482497533814,3
407,kimi_k3_max,61.795639519635756,4
407,gemini_3_1_pro_high,56.841912616715234,5
407,claude_fable_5_max,53.78490744267545,6
407,gpt_5_6_sol_max,53.36359900566311,7
407,gpt_5_5_xhigh,52.90702286524004,8
407,qwen3_8_max,43.169258135825444,9
407,deepseek_v4_pro_max,32.93132593938688,10
408,deepseek_v4_flash_max,83.44664166951372,1
408,gpt_5_6_sol_max,74.02072564889653,2
408,qwen3_8_max,62.179093111416464,3
408,kimi_k3_max,57.835165776268,4
408,claude_opus_4_8_max,55.357701713422884,5
408,gemini_3_1_pro_high,54.6429386430079,6
408,claude_fable_5_max,38.82417158919941,7
408,gpt_5_5_xhigh,37.46180318714397,8
408,glm_5_2_max,33.61048790030527,9
