bootstrap,model_id,overall_score,rank
360,gemini_3_1_pro_high,53.48172942351674,2
360,qwen3_8_max,42.75659095854282,3
360,gpt_5_6_sol_max,38.991318542525384,4
360,gpt_5_5_xhigh,35.534269310127385,5
360,kimi_k3_max,29.910314260446587,6
360,claude_fable_5_max,28.19551223167357,7
361,qwen3_8_max,79.17219487939957,1
361,gpt_5_5_xhigh,44.31495722945709,2
361,kimi_k3_max,35.23344071650574,3
361,claude_opus_4_8_max,34.508278725502514,4
361,gemini_3_1_pro_high,30.08950222251482,5
361,claude_fable_5_max,21.699737480040525,6
361,gpt_5_6_sol_max,5.382603300830185,7
362,claude_fable_5_max,91.39943095850842,1
362,gemini_3_1_pro_high,53.15975615777792,2
362,gpt_5_5_xhigh,43.01440950552049,3
362,gpt_5_6_sol_max,42.75803187677012,4
362,kimi_k3_max,41.313878459876165,5
362,qwen3_8_max,37.30112242331272,6
362,claude_opus_4_8_max,30.46577098689099,7
363,claude_fable_5_max,81.30208434857396,1
363,qwen3_8_max,76.82597327890457,2
363,gemini_3_1_pro_high,75.9346686897923,3
363,kimi_k3_max,71.51520068625832,4
363,gpt_5_6_sol_max,64.41547856793629,5
363,gpt_5_5_xhigh,35.051087926320584,6
363,claude_opus_4_8_max,26.943137574425492,7
364,gpt_5_6_sol_max,76.37224119316573,1
364,gpt_5_5_xhigh,69.62078279532264,2
364,qwen3_8_max,41.08363682519356,3
364,kimi_k3_max,33.54534769287247,4
364,claude_opus_4_8_max,28.481032083840674,5
364,claude_fable_5_max,19.401694369765725,6
364,gemini_3_1_pro_high,15.159947088798654,7
365,claude_opus_4_8_max,78.48931458828204,1
365,claude_fable_5_max,73.36209275027562,2
365,gpt_5_6_sol_max,72.7082872700033,3
365,kimi_k3_max,64.11745412280641,4
365,gemini_3_1_pro_high,54.510268649904525,5
365,gpt_5_5_xhigh,50.513302973419194,6
365,qwen3_8_max,34.11181892586104,7
366,claude_opus_4_8_max,72.7201420180786,1
366,kimi_k3_max,49.444251974915844,2
366,gpt_5_5_xhigh,43.18730694151516,3
366,claude_fable_5_max,36.684097712748034,4
366,gpt_5_6_sol_max,33.735355311657976,5
366,qwen3_8_max,28.542230463000138,6
366,gemini_3_1_pro_high,17.082342956735296,7
367,gemini_3_1_pro_high,67.17574558737732,1
367,claude_fable_5_max,63.48025792052222,2
367,gpt_5_5_xhigh,53.261835599198555,3
367,claude_opus_4_8_max,51.0738473848763,4
367,kimi_k3_max,47.51431503579181,5
367,qwen3_8_max,41.70513738389838,6
367,gpt_5_6_sol_max,31.23993201226901,7
368,gpt_5_6_sol_max,70.9425703762968,1
368,claude_fable_5_max,62.032318757541034,2
368,kimi_k3_max,58.0120508595551,3
368,qwen3_8_max,47.70826124693896,4
368,gpt_5_5_xhigh,41.60994528199528,5
368,gemini_3_1_pro_high,36.80890290244256,6
368,claude_opus_4_8_max,31.2329195674957,7
369,gpt_5_6_sol_max,67.27277782841838,1
369,claude_opus_4_8_max,57.69137062813843,2
369,qwen3_8_max,53.97923749572148,3
369,claude_fable_5_max,24.38986650461412,4
369,kimi_k3_max,23.84904976635263,5
369,gemini_3_1_pro_high,19.791084390408283,6
369,gpt_5_5_xhigh,19.20108944726181,7
370,gpt_5_6_sol_max,91.65356300311399,1
370,claude_fable_5_max,73.83132113063658,2
370,gemini_3_1_pro_high,55.78205351525901,3
370,gpt_5_5_xhigh,45.01343971008205,4
370,qwen3_8_max,43.01270484983246,5
370,claude_opus_4_8_max,34.42969646223107,6
370,kimi_k3_max,6.920471838828445,7
371,kimi_k3_max,55.57629895989942,1
371,claude_opus_4_8_max,54.39693544049142,2
371,claude_fable_5_max,52.53872000082377,3
371,gemini_3_1_pro_high,49.46763824019098,4
371,qwen3_8_max,47.79666440557271,5
371,gpt_5_5_xhigh,29.575547454569374,6
371,gpt_5_6_sol_max,24.44168862220893,7
372,gpt_5_5_xhigh,82.10020047489787,1
372,kimi_k3_max,65.79317202441243,2
372,gemini_3_1_pro_high,49.69750597696748,3
372,gpt_5_6_sol_max,45.40432640324661,4
372,claude_fable_5_max,42.44072473977919,5
372,qwen3_8_max,38.613145553789806,6
372,claude_opus_4_8_max,35.99396285470607,7
373,claude_fable_5_max,61.04396050472115,1
373,claude_opus_4_8_max,59.38574678055421,2
373,qwen3_8_max,47.15100103554603,3
373,gpt_5_6_sol_max,33.06199588991613,4
373,gemini_3_1_pro_high,30.223431670156682,5
373,gpt_5_5_xhigh,18.27641199903894,6
373,kimi_k3_max,10.293557468013377,7
374,claude_fable_5_max,60.25340380659074,1
374,gpt_5_6_sol_max,55.30415916310632,2
374,gpt_5_5_xhigh,53.489959674809135,3
374,qwen3_8_max,41.554797562786014,4
374,kimi_k3_max,35.4241331536842,5
374,gemini_3_1_pro_high,30.87745032217113,6
374,claude_opus_4_8_max,25.699852074212735,7
375,gpt_5_6_sol_max,87.38036941662926,1
375,gemini_3_1_pro_high,82.84340968587671,2
375,qwen3_8_max,68.56868226986792,3
375,claude_fable_5_max,54.260276996883306,4
375,gpt_5_5_xhigh,37.41589489007528,5
375,kimi_k3_max,36.60113451713805,6
375,claude_opus_4_8_max,19.561221829410826,7
376,claude_opus_4_8_max,83.04636689543523,1
376,gpt_5_5_xhigh,73.94143284055053,2
376,kimi_k3_max,48.01836116640094,3
376,gpt_5_6_sol_max,47.79919002321412,4
376,gemini_3_1_pro_high,43.247355926322584,5
376,qwen3_8_max,41.168897895522555,6
376,claude_fable_5_max,26.602087252830472,7
377,claude_opus_4_8_max,75.33960687696114,1
377,kimi_k3_max,64.79439110815295,2
377,gpt_5_6_sol_max,58.12233131519818,3
377,qwen3_8_max,45.722494537705565,4
377,gemini_3_1_pro_high,34.199299390278284,5
377,claude_fable_5_max,31.350882081467567,6
377,gpt_5_5_xhigh,17.60587477319929,7
378,claude_fable_5_max,94.4135092784292,1
378,gemini_3_1_pro_high,49.17292588626767,2
378,kimi_k3_max,48.097735644615334,3
378,gpt_5_6_sol_max,43.28466959528528,4
378,qwen3_8_max,34.33694589491027,5
378,claude_opus_4_8_max,20.23443912623501,6
378,gpt_5_5_xhigh,13.247937771173955,7
379,gpt_5_6_sol_max,76.27811121408388,1
379,claude_fable_5_max,58.168006224121754,2
379,gpt_5_5_xhigh,39.654507467729104,3
379,gemini_3_1_pro_high,31.322067526430487,4
379,qwen3_8_max,23.96445130808671,5
379,kimi_k3_max,21.036632738697783,6
379,claude_opus_4_8_max,11.411427606971701,7
380,kimi_k3_max,55.44002448865635,1
380,claude_fable_5_max,48.111782431575726,2
380,gemini_3_1_pro_high,45.58965491454328,3
380,claude_opus_4_8_max,44.70851184365267,4
380,gpt_5_6_sol_max,42.507057749800225,5
380,gpt_5_5_xhigh,28.714270041893442,6
380,qwen3_8_max,28.56063000712379,7
381,claude_fable_5_max,57.00515306268122,1
381,gpt_5_6_sol_max,51.538289489751065,2
381,gemini_3_1_pro_high,48.18053983208635,3
381,kimi_k3_max,32.015073799187675,4
381,claude_opus_4_8_max,31.397890173136823,5
381,qwen3_8_max,28.338030964176518,6
381,gpt_5_5_xhigh,27.8291906309436,7
382,kimi_k3_max,80.47565124138174,1
382,gpt_5_6_sol_max,56.383807893209436,2
382,qwen3_8_max,52.793266020677954,3
382,claude_fable_5_max,49.9315115880712,4
382,claude_opus_4_8_max,31.48777293781636,5
382,gemini_3_1_pro_high,29.63597616667333,6
382,gpt_5_5_xhigh,22.868983588915384,7
383,claude_opus_4_8_max,83.82020025565868,1
383,qwen3_8_max,75.92057545565036,2
383,gemini_3_1_pro_high,70.25954737555854,3
383,gpt_5_6_sol_max,47.00720632169181,4
383,gpt_5_5_xhigh,44.90966375122052,5
383,kimi_k3_max,39.54956751674004,6
383,claude_fable_5_max,32.41827313969258,7
384,gpt_5_6_sol_max,65.47707898052252,1
384,kimi_k3_max,61.380259105552355,2
384,claude_opus_4_8_max,58.32738237852834,3
384,gpt_5_5_xhigh,42.99401770973328,4
384,gemini_3_1_pro_high,33.46357420081442,5
384,claude_fable_5_max,19.11871403310966,6
384,qwen3_8_max,16.13123442439011,7
385,gpt_5_5_xhigh,88.65435399436632,1
385,qwen3_8_max,71.1555648604603,2
385,gemini_3_1_pro_high,69.19920819040888,3
385,kimi_k3_max,47.78466728526716,4
385,gpt_5_6_sol_max,44.60480046612798,5
385,claude_fable_5_max,40.32993254304023,6
385,claude_opus_4_8_max,37.45466844910823,7
386,gpt_5_6_sol_max,52.60679561294316,1
386,claude_opus_4_8_max,52.29249660047779,2
386,kimi_k3_max,49.489475825738865,3
386,qwen3_8_max,38.029649801193656,4
386,claude_fable_5_max,33.37196178712553,5
386,gpt_5_5_xhigh,30.17282034597285,6
386,gemini_3_1_pro_high,20.68222951435337,7
387,claude_opus_4_8_max,76.46401460447049,1
387,gpt_5_5_xhigh,63.8937118380857,2
387,gemini_3_1_pro_high,62.57953355281553,3
387,gpt_5_6_sol_max,53.89155911254017,4
387,claude_fable_5_max,48.384971881594325,5
387,qwen3_8_max,41.79594514804239,6
387,kimi_k3_max,24.940158728253554,7
388,claude_fable_5_max,59.09312557687155,1
388,kimi_k3_max,58.26801479110934,2
388,gpt_5_6_sol_max,48.88375704081512,3
388,qwen3_8_max,48.88303639204548,4
388,gemini_3_1_pro_high,39.59027070434598,5
388,gpt_5_5_xhigh,39.30538986367434,6
388,claude_opus_4_8_max,32.27501337130384,7
389,qwen3_8_max,64.68607165796267,1
389,gpt_5_6_sol_max,58.774773941824506,2
389,gpt_5_5_xhigh,58.56394256389014,3
389,kimi_k3_max,52.42120777721466,4
389,claude_fable_5_max,46.74835028001144,5
389,claude_opus_4_8_max,35.39944605478832,6
389,gemini_3_1_pro_high,10.65599785067,7
390,claude_fable_5_max,90.01132109972094,1
390,gpt_5_6_sol_max,58.48830731848419,2
390,gpt_5_5_xhigh,56.58949784974544,3
390,gemini_3_1_pro_high,42.49030461746322,4
390,claude_opus_4_8_max,42.33807543389503,5
390,qwen3_8_max,39.390207959851224,6
390,kimi_k3_max,24.612064870889107,7
391,claude_fable_5_max,59.63407456825473,1
391,claude_opus_4_8_max,55.7434000130337,2
391,gpt_5_6_sol_max,49.25973566232976,3
391,kimi_k3_max,37.65381726193534,4
391,qwen3_8_max,36.2744212524475,5
391,gemini_3_1_pro_high,23.489409764241483,6
391,gpt_5_5_xhigh,23.2376537343221,7
392,claude_opus_4_8_max,70.35834853594501,1
392,gpt_5_5_xhigh,63.196772837362154,2
392,gemini_3_1_pro_high,62.39908918482671,3
392,claude_fable_5_max,50.125151326073485,4
392,gpt_5_6_sol_max,41.81352282002124,5
392,qwen3_8_max,35.04306104106847,6
392,kimi_k3_max,15.2243188898147,7
393,gpt_5_5_xhigh,93.76954145389931,1
393,gemini_3_1_pro_high,75.39996181258701,2
393,kimi_k3_max,65.46607063905897,3
393,claude_opus_4_8_max,62.08058204088708,4
393,gpt_5_6_sol_max,55.271348412027066,5
393,qwen3_8_max,47.71638798117112,6
393,claude_fable_5_max,21.58331083132592,7
394,claude_opus_4_8_max,62.301933427685526,1
394,gpt_5_6_sol_max,61.5804258967274,2
394,gemini_3_1_pro_high,46.68651915500777,3
394,kimi_k3_max,45.659017903484774,4
394,gpt_5_5_xhigh,38.12111610545561,5
394,claude_fable_5_max,34.23255487484886,6
394,qwen3_8_max,32.3130252599715,7
395,claude_fable_5_max,74.37442371378074,1
395,gpt_5_6_sol_max,63.34339066984853,2
395,gpt_5_5_xhigh,60.832926784394076,3
395,claude_opus_4_8_max,54.92240784043507,4
395,qwen3_8_max,53.56725019446017,5
395,gemini_3_1_pro_high,28.53040876804966,6
395,kimi_k3_max,26.707177286525983,7
396,gpt_5_6_sol_max,74.3566638807014,1
396,claude_fable_5_max,60.47168767631676,2
396,qwen3_8_max,46.82234588722832,3
396,kimi_k3_max,44.12271758764386,4
396,gemini_3_1_pro_high,37.27323265632032,5
396,gpt_5_5_xhigh,29.80628724875435,6
396,claude_opus_4_8_max,28.53372867511484,7
397,kimi_k3_max,92.85581706200176,1
397,claude_fable_5_max,74.02071514888596,2
397,gemini_3_1_pro_high,68.38103983331882,3
397,qwen3_8_max,59.616378647439866,4
397,gpt_5_6_sol_max,56.15033050572935,5
397,claude_opus_4_8_max,26.728155486040528,6
397,gpt_5_5_xhigh,26.094532242720547,7
398,gpt_5_6_sol_max,61.44370984245157,1
398,claude_opus_4_8_max,46.46485086846812,2
398,qwen3_8_max,39.45026470260079,3
398,kimi_k3_max,31.05550550067686,4
398,claude_fable_5_max,30.599980046491186,5
398,gpt_5_5_xhigh,29.200444117856314,6
398,gemini_3_1_pro_high,10.799498527652299,7
399,gpt_5_5_xhigh,74.41907738409896,1
399,kimi_k3_max,67.92325496697029,2
399,claude_fable_5_max,56.11027958535179,3
399,claude_opus_4_8_max,46.54290472514205,4
399,qwen3_8_max,44.594877295540186,5
399,gpt_5_6_sol_max,19.83251073652897,6
399,gemini_3_1_pro_high,16.476159308264847,7
400,gpt_5_5_xhigh,81.99017683622873,1
400,kimi_k3_max,71.34044575659803,2
400,gpt_5_6_sol_max,49.83068492988008,3
400,claude_fable_5_max,49.59249175031913,4
400,qwen3_8_max,36.70450173880064,5
400,gemini_3_1_pro_high,29.38328382993837,6
400,claude_opus_4_8_max,24.653220340344483,7
401,gemini_3_1_pro_high,60.913476329736625,1
401,qwen3_8_max,56.71075437234484,2
401,gpt_5_6_sol_max,50.52109423569114,3
401,claude_fable_5_max,49.21354383529743,4
401,gpt_5_5_xhigh,44.192137866910194,5
401,kimi_k3_max,39.17605583097636,6
401,claude_opus_4_8_max,32.23535231091,7
402,claude_fable_5_max,82.40892581938755,1
402,gpt_5_5_xhigh,72.21120538452305,2
402,kimi_k3_max,62.4651750786128,3
402,gpt_5_6_sol_max,45.16815086211349,4
402,qwen3_8_max,31.560068727590906,5
402,claude_opus_4_8_max,25.50734314875258,6
402,gemini_3_1_pro_high,15.47875888008827,7
403,claude_opus_4_8_max,59.5805287546324,1
403,gpt_5_5_xhigh,55.07956250873064,2
403,gemini_3_1_pro_high,54.18017066656963,3
403,kimi_k3_max,51.28591468617313,4
403,gpt_5_6_sol_max,50.26985015766334,5
403,claude_fable_5_max,47.75939507697133,6
403,qwen3_8_max,45.684673088980475,7
404,kimi_k3_max,81.72845416413844,1
404,qwen3_8_max,77.46020433790133,2
404,claude_fable_5_max,71.31388069555004,3
404,gemini_3_1_pro_high,71.03350624420379,4
404,gpt_5_6_sol_max,59.79026774663505,5
404,gpt_5_5_xhigh,53.09321217621534,6
404,claude_opus_4_8_max,26.463297596223175,7
405,claude_opus_4_8_max,77.22395599380644,1
405,claude_fable_5_max,65.6008707027649,2
405,qwen3_8_max,63.80699835077667,3
405,gpt_5_6_sol_max,59.689700640180284,4
405,gemini_3_1_pro_high,49.83794536021563,5
405,gpt_5_5_xhigh,39.46618446760586,6
405,kimi_k3_max,34.41347827787916,7
406,gpt_5_5_xhigh,72.87117653481775,1
406,gemini_3_1_pro_high,63.31866988820255,2
406,qwen3_8_max,54.90261360503096,3
406,kimi_k3_max,52.58748567628083,4
406,gpt_5_6_sol_max,48.88072005573679,5
406,claude_fable_5_max,44.94301152970346,6
406,claude_opus_4_8_max,37.95469097273332,7
407,claude_opus_4_8_max,81.87782740955915,1
407,gpt_5_6_sol_max,73.49115298386772,2
407,gemini_3_1_pro_high,59.103701625151814,3
407,qwen3_8_max,52.71973273503275,4
407,kimi_k3_max,43.95465881344519,5
407,claude_fable_5_max,40.42232444275385,6
407,gpt_5_5_xhigh,32.46647869031416,7
408,gpt_5_6_sol_max,90.32620344079535,1
408,gemini_3_1_pro_high,61.47694054407337,2
408,qwen3_8_max,38.16042456589811,3
408,claude_fable_5_max,24.93187722100468,4
408,gpt_5_5_xhigh,24.543854372647328,5
408,claude_opus_4_8_max,24.10132727218197,6
408,kimi_k3_max,23.20949074443021,7
409,gpt_5_6_sol_max,82.75534749071177,1
409,claude_opus_4_8_max,43.27447162874111,2
409,claude_fable_5_max,39.181820437134874,3
409,qwen3_8_max,39.07643619098292,4
409,gemini_3_1_pro_high,32.75799450499289,5
409,gpt_5_5_xhigh,28.42463705062086,6
409,kimi_k3_max,17.614926868816198,7
410,claude_fable_5_max,83.95062553791878,1
410,gpt_5_6_sol_max,59.571487027985995,2
410,kimi_k3_max,54.75857469428886,3
410,gemini_3_1_pro_high,30.659545407300605,4
410,gpt_5_5_xhigh,28.785664730539235,5
410,qwen3_8_max,26.533093418086494,6
410,claude_opus_4_8_max,23.71070030893539,7
411,claude_opus_4_8_max,70.48732284365462,1
411,gpt_5_6_sol_max,68.75472334313255,2
411,claude_fable_5_max,58.09504921836336,3
411,gemini_3_1_pro_high,54.004936623052785,4
411,gpt_5_5_xhigh,43.38175701009205,5
411,kimi_k3_max,38.90048895474568,6
411,qwen3_8_max,31.81190063330379,7
412,claude_opus_4_8_max,76.0075531361897,1
412,gemini_3_1_pro_high,70.76661110519663,2
412,qwen3_8_max,59.70851425837737,3
412,gpt_5_5_xhigh,54.64080399411079,4
412,claude_fable_5_max,48.786361870083525,5
412,gpt_5_6_sol_max,28.07132994671641,6
412,kimi_k3_max,13.550658522885437,7
413,gpt_5_6_sol_max,83.25444101526925,1
413,qwen3_8_max,52.095434834327904,2
413,claude_opus_4_8_max,44.94068308780133,3
413,kimi_k3_max,41.844115810064956,4
413,gpt_5_5_xhigh,34.47457523559618,5
413,claude_fable_5_max,32.46043696917238,6
413,gemini_3_1_pro_high,24.738518839696116,7
414,claude_fable_5_max,85.48456611739448,1
414,claude_opus_4_8_max,50.01386671503886,2
414,gpt_5_5_xhigh,17.291499957010135,3
414,kimi_k3_max,15.356720562064925,4
414,gpt_5_6_sol_max,13.145898701672674,5
414,gemini_3_1_pro_high,10.97398374402843,6
414,qwen3_8_max,10.015693600635558,7
415,claude_fable_5_max,66.2274775382763,1
415,kimi_k3_max,60.27510735200484,2
415,gpt_5_6_sol_max,49.15559163445908,3
415,qwen3_8_max,40.54869048098236,4
415,gemini_3_1_pro_high,39.946699706322036,5
415,claude_opus_4_8_max,35.45046453946917,6
415,gpt_5_5_xhigh,21.97747471384038,7
416,gpt_5_5_xhigh,68.67331152374749,1
416,kimi_k3_max,63.12327370421283,2
416,claude_fable_5_max,59.11274650463807,3
416,gemini_3_1_pro_high,55.59937830621125,4
416,claude_opus_4_8_max,50.95492585708242,5
416,qwen3_8_max,44.25202776546567,6
416,gpt_5_6_sol_max,25.739277609525416,7
417,claude_fable_5_max,74.59212637143213,1
417,claude_opus_4_8_max,67.95147749064029,2
417,gpt_5_5_xhigh,61.36606750933918,3
417,kimi_k3_max,55.73124609788748,4
417,qwen3_8_max,54.36271810700366,5
417,gpt_5_6_sol_max,27.075857412210954,6
417,gemini_3_1_pro_high,24.17112446537999,7
418,gemini_3_1_pro_high,67.72792455933416,1
418,gpt_5_6_sol_max,60.298439478173876,2
418,gpt_5_5_xhigh,50.63472068264748,3
418,kimi_k3_max,44.890689996439306,4
418,qwen3_8_max,44.72380036450001,5
418,claude_opus_4_8_max,43.33342365508396,6
418,claude_fable_5_max,16.0482039097534,7
419,claude_fable_5_max,80.8556402747993,1
419,gpt_5_5_xhigh,80.15029229388423,2
419,gemini_3_1_pro_high,50.4807424492153,3
419,claude_opus_4_8_max,40.51545411546874,4
419,gpt_5_6_sol_max,38.050114428369476,5
419,qwen3_8_max,29.086633428848508,6
419,kimi_k3_max,17.88008622566111,7
420,claude_fable_5_max,65.9032381398156,1
420,claude_opus_4_8_max,61.84407889507055,2
420,gemini_3_1_pro_high,49.736219695219496,3
420,kimi_k3_max,49.50724016219279,4
420,gpt_5_6_sol_max,32.19277061035257,5
420,gpt_5_5_xhigh,27.107439944685503,6
420,qwen3_8_max,24.897419882227673,7
421,gemini_3_1_pro_high,77.85171525055792,1
421,gpt_5_6_sol_max,63.278117067059746,2
421,claude_opus_4_8_max,57.29454887509965,3
421,claude_fable_5_max,54.276743495280094,4
421,qwen3_8_max,48.11781307379253,5
421,gpt_5_5_xhigh,42.995011157965735,6
421,kimi_k3_max,26.66916990312179,7
422,kimi_k3_max,72.78684616094436,1
422,qwen3_8_max,65.33741748068636,2
422,gpt_5_5_xhigh,58.31064533872376,3
422,claude_opus_4_8_max,44.868748247312254,4
422,claude_fable_5_max,41.37683039303076,5
422,gemini_3_1_pro_high,30.00524496045359,6
422,gpt_5_6_sol_max,24.154049204837357,7
423,gpt_5_6_sol_max,95.0173011859921,1
423,claude_opus_4_8_max,67.72346446303135,2
423,gpt_5_5_xhigh,39.32009455435226,3
423,gemini_3_1_pro_high,37.25407066480775,4
423,kimi_k3_max,25.986796056907934,5
423,qwen3_8_max,21.465029671502077,6
423,claude_fable_5_max,14.59629371344517,7
424,claude_fable_5_max,83.1996559800006,1
424,claude_opus_4_8_max,43.71218843447785,2
424,gpt_5_5_xhigh,38.89235250993994,3
424,kimi_k3_max,37.680328522191985,4
424,gemini_3_1_pro_high,31.611237186325084,5
424,qwen3_8_max,23.902892695261837,6
424,gpt_5_6_sol_max,22.88974464007222,7
425,claude_opus_4_8_max,70.20287362664499,1
425,gpt_5_6_sol_max,65.01334752922277,2
425,gpt_5_5_xhigh,60.9515692050038,3
425,claude_fable_5_max,36.58013680864263,4
425,qwen3_8_max,35.43876234435602,5
425,gemini_3_1_pro_high,27.91105102631998,6
425,kimi_k3_max,25.887554294171494,7
426,claude_opus_4_8_max,85.72537065756255,1
426,gemini_3_1_pro_high,70.06155712839231,2
426,gpt_5_6_sol_max,69.54765322333164,3
426,qwen3_8_max,57.655714627345205,4
426,kimi_k3_max,29.405450570266808,5
426,gpt_5_5_xhigh,29.121842802818232,6
426,claude_fable_5_max,19.053220190484446,7
427,kimi_k3_max,69.65264064819169,1
427,gpt_5_6_sol_max,67.49895436163756,2
427,gemini_3_1_pro_high,61.62477956638778,3
427,gpt_5_5_xhigh,58.32160919399999,4
427,claude_fable_5_max,56.50753657564574,5
427,qwen3_8_max,31.41203026684306,6
427,claude_opus_4_8_max,25.132632461019654,7
428,gpt_5_6_sol_max,96.60423662915255,1
428,qwen3_8_max,43.5469047230678,2
428,kimi_k3_max,30.875210020958498,3
428,gpt_5_5_xhigh,18.334164607219574,4
428,claude_fable_5_max,17.45749612652723,5
428,gemini_3_1_pro_high,9.056270959312744,6
428,claude_opus_4_8_max,7.973103023940767,7
429,kimi_k3_max,75.05488779595981,1
429,claude_fable_5_max,74.1127672988392,2
429,gpt_5_5_xhigh,64.29101486941536,3
429,gpt_5_6_sol_max,55.12713768074617,4
429,qwen3_8_max,53.02019772087982,5
429,gemini_3_1_pro_high,42.46195401020451,6
429,claude_opus_4_8_max,37.038062699372965,7
430,claude_fable_5_max,75.07567947685908,1
430,claude_opus_4_8_max,66.4112969049499,2
430,gpt_5_5_xhigh,48.723934393951474,3
430,gemini_3_1_pro_high,46.42170940633238,4
430,gpt_5_6_sol_max,42.42089961273295,5
430,kimi_k3_max,34.3827041302136,6
430,qwen3_8_max,30.367624952805016,7
431,claude_fable_5_max,79.87023413413974,1
431,claude_opus_4_8_max,49.59468516055553,2
431,qwen3_8_max,48.99321002224775,3
431,gpt_5_5_xhigh,44.09449715632687,4
431,gemini_3_1_pro_high,39.83569368233901,5
431,kimi_k3_max,27.4598826740894,6
431,gpt_5_6_sol_max,21.719530701706404,7
432,claude_opus_4_8_max,71.01376948480187,1
432,kimi_k3_max,63.32550721745193,2
432,qwen3_8_max,59.536549720357684,3
432,claude_fable_5_max,57.720993501636144,4
432,gemini_3_1_pro_high,53.16501761921674,5
432,gpt_5_5_xhigh,45.93584462325033,6
432,gpt_5_6_sol_max,31.49570690606107,7
433,claude_fable_5_max,83.76526447034419,1
433,kimi_k3_max,63.50946065094136,2
433,claude_opus_4_8_max,52.458328473594854,3
433,qwen3_8_max,52.09312967010642,4
433,gemini_3_1_pro_high,29.42528717526924,5
433,gpt_5_5_xhigh,25.506633754169716,6
433,gpt_5_6_sol_max,23.671159701016997,7
434,kimi_k3_max,83.01446711634749,1
434,gpt_5_6_sol_max,77.22335518443018,2
434,gpt_5_5_xhigh,54.718338008026095,3
434,qwen3_8_max,44.753741439994656,4
434,gemini_3_1_pro_high,38.04502138439615,5
434,claude_opus_4_8_max,34.15935181847796,6
434,claude_fable_5_max,28.195064745156508,7
435,claude_fable_5_max,73.78855648431474,1
435,gpt_5_6_sol_max,49.13304495494055,2
435,claude_opus_4_8_max,47.59074257433262,3
435,gpt_5_5_xhigh,45.91188057356895,4
435,gemini_3_1_pro_high,44.3790203436315,5
435,kimi_k3_max,42.70319148790976,6
435,qwen3_8_max,35.681575842050634,7
436,claude_fable_5_max,70.27434990702588,1
436,gemini_3_1_pro_high,54.32006629103952,2
436,gpt_5_5_xhigh,47.05444583713342,3
436,kimi_k3_max,45.93034042151061,4
436,gpt_5_6_sol_max,42.836225658874014,5
436,qwen3_8_max,21.58430139545046,6
436,claude_opus_4_8_max,18.785522302815593,7
437,claude_opus_4_8_max,70.27977078667685,1
437,claude_fable_5_max,58.87831873980549,2
437,gpt_5_6_sol_max,52.86986796703549,3
437,gemini_3_1_pro_high,41.29030644665047,4
437,qwen3_8_max,38.48161642549193,5
437,kimi_k3_max,33.910998428823646,6
437,gpt_5_5_xhigh,14.124173535296778,7
438,claude_fable_5_max,67.09138528243352,1
438,kimi_k3_max,60.10016845997941,2
438,gpt_5_6_sol_max,59.72359710080245,3
438,gemini_3_1_pro_high,47.935076972558214,4
438,qwen3_8_max,40.54698050496688,5
438,gpt_5_5_xhigh,33.77125766678886,6
438,claude_opus_4_8_max,30.592620512809305,7
439,gpt_5_6_sol_max,67.29013589279641,1
439,kimi_k3_max,59.147514257114224,2
439,qwen3_8_max,56.82128039173314,3
439,gemini_3_1_pro_high,55.86095781986332,4
439,claude_opus_4_8_max,52.05324945471285,5
439,gpt_5_5_xhigh,43.949944592093544,6
439,claude_fable_5_max,27.087793293983708,7
440,gpt_5_6_sol_max,63.74049206820797,1
440,qwen3_8_max,59.642411512076855,2
440,kimi_k3_max,58.900912143528615,3
440,claude_fable_5_max,45.50058865397611,4
440,claude_opus_4_8_max,41.73181760801134,5
440,gpt_5_5_xhigh,37.71527646605637,6
440,gemini_3_1_pro_high,25.04362886351929,7
441,gpt_5_6_sol_max,57.1287347576075,1
441,claude_opus_4_8_max,56.902124472242605,2
441,gpt_5_5_xhigh,52.599004853184745,3
441,kimi_k3_max,42.63409399922669,4
441,qwen3_8_max,27.780042508117905,5
441,claude_fable_5_max,24.472109701021893,6
441,gemini_3_1_pro_high,23.899897081449023,7
442,gemini_3_1_pro_high,86.8351137255068,1
442,gpt_5_5_xhigh,81.6492944076327,2
442,qwen3_8_max,77.7336848115546,3
442,claude_opus_4_8_max,69.60249131325031,4
442,claude_fable_5_max,65.26140390830663,5
442,gpt_5_6_sol_max,36.860913067839135,6
442,kimi_k3_max,11.436841774910382,7
443,gpt_5_6_sol_max,59.59120104460851,1
443,kimi_k3_max,58.787139505658146,2
443,gpt_5_5_xhigh,55.38369687363459,3
443,gemini_3_1_pro_high,52.21097120569709,4
443,claude_fable_5_max,48.43550681720751,5
443,claude_opus_4_8_max,31.596704705739707,6
443,qwen3_8_max,28.819438276175973,7
444,gemini_3_1_pro_high,64.52637308415802,1
444,gpt_5_5_xhigh,61.25457141790136,2
444,qwen3_8_max,48.81553478853885,3
444,gpt_5_6_sol_max,48.121507691317476,4
444,kimi_k3_max,41.94542202186254,5
444,claude_fable_5_max,36.60727615526271,6
444,claude_opus_4_8_max,28.43253702782043,7
445,gpt_5_5_xhigh,82.57457161343848,1
445,gpt_5_6_sol_max,77.74077483523592,2
445,claude_fable_5_max,69.62010530187467,3
445,kimi_k3_max,57.098816516802366,4
445,claude_opus_4_8_max,38.60148432670945,5
445,qwen3_8_max,30.025110230306947,6
