bootstrap,dimension,model_id,theta
46,C2,glm_5_2_max,-0.018538207622540666
46,C3,kimi_k3_max,-0.0009916766493275188
46,C3,gpt_5_6_sol_max,-0.0070348439781312
46,C3,gpt_5_5_xhigh,0.00640256538842724
46,C3,claude_fable_5_max,0.0012826664356825014
46,C3,claude_opus_4_8_max,-0.012965005291439588
46,C3,gemini_3_1_pro_high,0.03971087342106733
46,C3,deepseek_v4_pro_max,0.071307709408955
46,C3,deepseek_v4_flash_max,-0.11468868647792028
46,C3,qwen3_8_max,0.014465323101977966
46,C3,glm_5_2_max,0.0025110746407085564
46,C4,kimi_k3_max,0.021958542595136264
46,C4,gpt_5_6_sol_max,-0.018246046599348
46,C4,gpt_5_5_xhigh,-0.005817455847903812
46,C4,claude_fable_5_max,-0.029064177364610595
46,C4,claude_opus_4_8_max,0.03882872456773552
46,C4,gemini_3_1_pro_high,0.001259252221738794
46,C4,deepseek_v4_pro_max,0.10575867458106498
46,C4,deepseek_v4_flash_max,-0.11531261178019617
46,C4,qwen3_8_max,-0.003533428956171896
46,C4,glm_5_2_max,0.004168526582554921
46,C5,kimi_k3_max,0.0713693005577045
46,C5,gpt_5_6_sol_max,0.020736744349161968
46,C5,gpt_5_5_xhigh,-0.010800459295216055
46,C5,claude_fable_5_max,0.04026769971653255
46,C5,claude_opus_4_8_max,-0.092694368688003
46,C5,gemini_3_1_pro_high,0.003339022940833959
46,C5,deepseek_v4_pro_max,
46,C5,deepseek_v4_flash_max,
46,C5,qwen3_8_max,-0.03221793958101391
46,C5,glm_5_2_max,
47,C1,kimi_k3_max,-0.02299133678038065
47,C1,gpt_5_6_sol_max,-0.021623035965166362
47,C1,gpt_5_5_xhigh,0.009315293956267155
47,C1,claude_fable_5_max,0.0404019756689986
47,C1,claude_opus_4_8_max,-0.025551122150117442
47,C1,gemini_3_1_pro_high,0.01656206576545654
47,C1,deepseek_v4_pro_max,0.012264998515248798
47,C1,deepseek_v4_flash_max,0.00038901781048588903
47,C1,qwen3_8_max,0.01865711472741116
47,C1,glm_5_2_max,-0.02742497154820369
47,C2,kimi_k3_max,-0.021426841248343473
47,C2,gpt_5_6_sol_max,0.056972918823192754
47,C2,gpt_5_5_xhigh,-0.027815113666278903
47,C2,claude_fable_5_max,0.0015253870876912221
47,C2,claude_opus_4_8_max,0.019398614382891474
47,C2,gemini_3_1_pro_high,0.02284222624202189
47,C2,deepseek_v4_pro_max,-0.01304834992180919
47,C2,deepseek_v4_flash_max,0.004486359490365965
47,C2,qwen3_8_max,-0.02788585023812182
47,C2,glm_5_2_max,-0.015049350951609919
47,C3,kimi_k3_max,-0.0007912842637056036
47,C3,gpt_5_6_sol_max,-0.0018745943242332863
47,C3,gpt_5_5_xhigh,-0.008641197130611789
47,C3,claude_fable_5_max,0.012643682620071626
47,C3,claude_opus_4_8_max,0.020372723831901574
47,C3,gemini_3_1_pro_high,0.041251424368091545
47,C3,deepseek_v4_pro_max,-0.07198826315340631
47,C3,deepseek_v4_flash_max,0.02362836880613179
47,C3,qwen3_8_max,-0.02159394422058605
47,C3,glm_5_2_max,0.006993083466346498
47,C4,kimi_k3_max,0.02320946456499548
47,C4,gpt_5_6_sol_max,0.02600160750454185
47,C4,gpt_5_5_xhigh,-0.009948364649626232
47,C4,claude_fable_5_max,-0.037867693598080045
47,C4,claude_opus_4_8_max,0.012947980773846363
47,C4,gemini_3_1_pro_high,-0.000751318310789625
47,C4,deepseek_v4_pro_max,-0.10223417031477042
47,C4,deepseek_v4_flash_max,0.10636165814796616
47,C4,qwen3_8_max,1.9122244352396062e-05
47,C4,glm_5_2_max,-0.017738286362435938
47,C5,kimi_k3_max,0.06900501694798263
47,C5,gpt_5_6_sol_max,-0.04005596557207743
47,C5,gpt_5_5_xhigh,0.008841043197742898
47,C5,claude_fable_5_max,0.041622620632510036
47,C5,claude_opus_4_8_max,-0.06164857525608947
47,C5,gemini_3_1_pro_high,-0.03611810800680886
47,C5,deepseek_v4_pro_max,
47,C5,deepseek_v4_flash_max,
47,C5,qwen3_8_max,0.0183539680567402
47,C5,glm_5_2_max,
48,C1,kimi_k3_max,0.007900569705181486
48,C1,gpt_5_6_sol_max,0.003375584082998134
48,C1,gpt_5_5_xhigh,0.0031226339995559663
48,C1,claude_fable_5_max,0.020354211627290585
48,C1,claude_opus_4_8_max,0.004790957566134239
48,C1,gemini_3_1_pro_high,0.017531152335900434
48,C1,deepseek_v4_pro_max,0.008592266694566978
48,C1,deepseek_v4_flash_max,-0.025119025732471725
48,C1,qwen3_8_max,-0.021351021523130377
48,C1,glm_5_2_max,-0.019197328756025728
48,C2,kimi_k3_max,-0.018191619819366536
48,C2,gpt_5_6_sol_max,0.05387979209828456
48,C2,gpt_5_5_xhigh,-0.0046636383168805005
48,C2,claude_fable_5_max,-0.05596829086410701
48,C2,claude_opus_4_8_max,-0.0025491703739190146
48,C2,gemini_3_1_pro_high,0.011650618861783434
48,C2,deepseek_v4_pro_max,0.05663714799920389
48,C2,deepseek_v4_flash_max,-0.007838428789866509
48,C2,qwen3_8_max,-0.060767737744508464
48,C2,glm_5_2_max,0.02781132694937615
48,C3,kimi_k3_max,-0.0123387104566239
48,C3,gpt_5_6_sol_max,0.006491637107517828
48,C3,gpt_5_5_xhigh,0.007008826461617714
48,C3,claude_fable_5_max,0.002862663376740586
48,C3,claude_opus_4_8_max,-0.018544010961684912
48,C3,gemini_3_1_pro_high,-0.08818737732351475
48,C3,deepseek_v4_pro_max,0.17031255073282286
48,C3,deepseek_v4_flash_max,-0.05956043157307947
48,C3,qwen3_8_max,-0.018339632590826563
48,C3,glm_5_2_max,0.010294485227030616
48,C4,kimi_k3_max,0.02985610432487465
48,C4,gpt_5_6_sol_max,0.008786058749756959
48,C4,gpt_5_5_xhigh,-0.03270132313792738
48,C4,claude_fable_5_max,0.009556336457843113
48,C4,claude_opus_4_8_max,-0.009149834426954783
48,C4,gemini_3_1_pro_high,-0.00673831458547336
48,C4,deepseek_v4_pro_max,-0.10682619134330898
48,C4,deepseek_v4_flash_max,0.11045704723389586
48,C4,qwen3_8_max,-0.0014471649828402468
48,C4,glm_5_2_max,-0.0017927182898658228
48,C5,kimi_k3_max,-0.04455864266664591
48,C5,gpt_5_6_sol_max,-0.0696668753345419
48,C5,gpt_5_5_xhigh,0.040706867580287485
48,C5,claude_fable_5_max,0.040196821182857397
48,C5,claude_opus_4_8_max,-0.07745651411655913
48,C5,gemini_3_1_pro_high,0.06680989404434072
48,C5,deepseek_v4_pro_max,
48,C5,deepseek_v4_flash_max,
48,C5,qwen3_8_max,0.04396844931026133
48,C5,glm_5_2_max,
49,C1,kimi_k3_max,-0.028788915272151838
49,C1,gpt_5_6_sol_max,0.005540182352521961
49,C1,gpt_5_5_xhigh,0.031691404217794546
49,C1,claude_fable_5_max,0.0024153129874803143
49,C1,claude_opus_4_8_max,0.041582823454323035
49,C1,gemini_3_1_pro_high,-0.0005794055025003373
49,C1,deepseek_v4_pro_max,-0.00011216944183534598
49,C1,deepseek_v4_flash_max,-0.023484191589672222
49,C1,qwen3_8_max,-0.01799868479628751
49,C1,glm_5_2_max,-0.010266356409672604
49,C2,kimi_k3_max,0.012234586878548195
49,C2,gpt_5_6_sol_max,-0.060436556003389805
49,C2,gpt_5_5_xhigh,-0.01724058343466608
49,C2,claude_fable_5_max,0.00704279131701715
49,C2,claude_opus_4_8_max,-0.014621055039222548
49,C2,gemini_3_1_pro_high,0.03618996706945126
49,C2,deepseek_v4_pro_max,0.027201541923917615
49,C2,deepseek_v4_flash_max,0.01616528072812356
49,C2,qwen3_8_max,-0.010933335097681211
49,C2,glm_5_2_max,0.004397361657901869
49,C3,kimi_k3_max,-0.022156188864746643
49,C3,gpt_5_6_sol_max,0.00014420813782867246
49,C3,gpt_5_5_xhigh,0.006963006524580922
49,C3,claude_fable_5_max,0.016358175017094342
49,C3,claude_opus_4_8_max,0.0012304149327924249
49,C3,gemini_3_1_pro_high,-0.06054281697789072
49,C3,deepseek_v4_pro_max,0.1839472097433254
49,C3,deepseek_v4_flash_max,-0.13126650091522798
49,C3,qwen3_8_max,-0.0027439394830357402
49,C3,glm_5_2_max,0.00806643188527933
49,C4,kimi_k3_max,0.039311244011215773
49,C4,gpt_5_6_sol_max,0.007685333839065735
49,C4,gpt_5_5_xhigh,-0.00487704520734865
49,C4,claude_fable_5_max,0.05483754830700448
49,C4,claude_opus_4_8_max,0.005429627525010182
49,C4,gemini_3_1_pro_high,0.0019488747839092302
49,C4,deepseek_v4_pro_max,-0.12079966166418549
49,C4,deepseek_v4_flash_max,0.10377452580163246
49,C4,qwen3_8_max,0.002037408881482379
49,C4,glm_5_2_max,-0.08934785627778608
49,C5,kimi_k3_max,0.06962732174412575
49,C5,gpt_5_6_sol_max,0.03214810075554608
49,C5,gpt_5_5_xhigh,0.022520034778671028
49,C5,claude_fable_5_max,-0.057772778780123976
49,C5,claude_opus_4_8_max,-0.07076006618035546
49,C5,gemini_3_1_pro_high,-0.026125218097708312
49,C5,deepseek_v4_pro_max,
49,C5,deepseek_v4_flash_max,
49,C5,qwen3_8_max,0.030362605779844898
49,C5,glm_5_2_max,
50,C1,kimi_k3_max,0.009296627055001205
50,C1,gpt_5_6_sol_max,-0.0005841823200669894
50,C1,gpt_5_5_xhigh,0.044423144786469096
50,C1,claude_fable_5_max,-0.010047267688814476
50,C1,claude_opus_4_8_max,0.01760327522462544
50,C1,gemini_3_1_pro_high,0.01176609990633133
50,C1,deepseek_v4_pro_max,-0.02156523767084477
50,C1,deepseek_v4_flash_max,-0.045605433060993246
50,C1,qwen3_8_max,0.0048777285459011424
50,C1,glm_5_2_max,-0.010164754777608732
50,C2,kimi_k3_max,0.005446327197928737
50,C2,gpt_5_6_sol_max,-0.002324130085384709
50,C2,gpt_5_5_xhigh,0.004896927877154278
50,C2,claude_fable_5_max,-0.029326777592891463
50,C2,claude_opus_4_8_max,0.02608920544800634
50,C2,gemini_3_1_pro_high,0.011601031774492024
50,C2,deepseek_v4_pro_max,0.004991397899313348
50,C2,deepseek_v4_flash_max,-0.029481584485365437
50,C2,qwen3_8_max,0.005299282713653167
50,C2,glm_5_2_max,0.0028083192530937197
50,C3,kimi_k3_max,0.0371087381030348
50,C3,gpt_5_6_sol_max,-0.00277611883555494
50,C3,gpt_5_5_xhigh,0.0006294323277835648
50,C3,claude_fable_5_max,-0.008652881202312364
50,C3,claude_opus_4_8_max,-0.01258931176310259
50,C3,gemini_3_1_pro_high,0.2115989813781302
50,C3,deepseek_v4_pro_max,-0.10118738141350041
50,C3,deepseek_v4_flash_max,-0.11314213398604848
50,C3,qwen3_8_max,-0.0154120366147107
50,C3,glm_5_2_max,0.004422712006280909
50,C4,kimi_k3_max,0.01878121145398353
50,C4,gpt_5_6_sol_max,0.04141607894009709
50,C4,gpt_5_5_xhigh,-0.04729582705789158
50,C4,claude_fable_5_max,0.028640871209828993
50,C4,claude_opus_4_8_max,0.0161313061321517
50,C4,gemini_3_1_pro_high,0.0012718425888240729
50,C4,deepseek_v4_pro_max,-0.10556504134921926
50,C4,deepseek_v4_flash_max,0.10957969291379466
50,C4,qwen3_8_max,-0.005875919853342436
50,C4,glm_5_2_max,-0.05708421497822676
50,C5,kimi_k3_max,0.07019728557446757
50,C5,gpt_5_6_sol_max,-0.0215485065877861
50,C5,gpt_5_5_xhigh,-0.06439194504227358
50,C5,claude_fable_5_max,0.07197598098436653
50,C5,claude_opus_4_8_max,-0.15196223856746413
50,C5,gemini_3_1_pro_high,0.06688791371969618
50,C5,deepseek_v4_pro_max,
50,C5,deepseek_v4_flash_max,
50,C5,qwen3_8_max,0.028841509918993532
50,C5,glm_5_2_max,
51,C1,kimi_k3_max,-0.0019704864377215825
51,C1,gpt_5_6_sol_max,0.007947686489952564
51,C1,gpt_5_5_xhigh,0.019932943699165935
51,C1,claude_fable_5_max,-0.02652472214857011
51,C1,claude_opus_4_8_max,0.0010721828493854288
51,C1,gemini_3_1_pro_high,-0.003945778082042577
51,C1,deepseek_v4_pro_max,0.009692702037903048
51,C1,deepseek_v4_flash_max,-0.001886088026401221
51,C1,qwen3_8_max,0.011285482298932312
51,C1,glm_5_2_max,-0.015603922680603793
51,C2,kimi_k3_max,0.02870126410005095
51,C2,gpt_5_6_sol_max,0.04743735127074109
51,C2,gpt_5_5_xhigh,0.01301511477190737
51,C2,claude_fable_5_max,-0.009263149913301325
51,C2,claude_opus_4_8_max,-0.0035317761537900783
51,C2,gemini_3_1_pro_high,-0.010243762517986879
51,C2,deepseek_v4_pro_max,-0.022532589742651758
51,C2,deepseek_v4_flash_max,0.0288208556355391
51,C2,qwen3_8_max,-0.02404742921804148
51,C2,glm_5_2_max,-0.04835587823246699
51,C3,kimi_k3_max,0.010883491916669926
51,C3,gpt_5_6_sol_max,-0.001938451772332621
51,C3,gpt_5_5_xhigh,-0.0006498821482298438
51,C3,claude_fable_5_max,0.014319371411819876
51,C3,claude_opus_4_8_max,-0.005358686898697767
51,C3,gemini_3_1_pro_high,-0.17589761227888628
51,C3,deepseek_v4_pro_max,0.1957328217396997
51,C3,deepseek_v4_flash_max,-0.01946969359518287
51,C3,qwen3_8_max,-0.020087503737458868
51,C3,glm_5_2_max,0.0024661453625987404
51,C4,kimi_k3_max,-0.037057063788400624
51,C4,gpt_5_6_sol_max,0.013992532882864277
51,C4,gpt_5_5_xhigh,0.02273748895802639
51,C4,claude_fable_5_max,-0.021751018110806784
51,C4,claude_opus_4_8_max,0.012843462150884798
51,C4,gemini_3_1_pro_high,0.00010911864365768554
51,C4,deepseek_v4_pro_max,0.10206017613340958
51,C4,deepseek_v4_flash_max,-0.10886030497974375
51,C4,qwen3_8_max,0.003813333496498225
51,C4,glm_5_2_max,0.012112274613610197
51,C5,kimi_k3_max,0.06922048176671258
51,C5,gpt_5_6_sol_max,0.08612719121986546
51,C5,gpt_5_5_xhigh,-0.10676877689524973
51,C5,claude_fable_5_max,0.04058966581965655
51,C5,claude_opus_4_8_max,-0.0926537761404661
51,C5,gemini_3_1_pro_high,0.047729753632084246
51,C5,deepseek_v4_pro_max,
51,C5,deepseek_v4_flash_max,
51,C5,qwen3_8_max,-0.04424453940260299
51,C5,glm_5_2_max,
52,C1,kimi_k3_max,-0.018364636076926833
52,C1,gpt_5_6_sol_max,-0.01326804421385749
52,C1,gpt_5_5_xhigh,0.02817411661867118
52,C1,claude_fable_5_max,-0.01694458273841501
52,C1,claude_opus_4_8_max,0.02260482803779265
52,C1,gemini_3_1_pro_high,-0.017487774759265964
52,C1,deepseek_v4_pro_max,0.0098990736801889
52,C1,deepseek_v4_flash_max,0.010624908466613047
52,C1,qwen3_8_max,-0.01176137460315586
52,C1,glm_5_2_max,0.006523485588355377
52,C2,kimi_k3_max,-0.017533541461906395
52,C2,gpt_5_6_sol_max,0.030043281645544415
52,C2,gpt_5_5_xhigh,0.007403762954463512
52,C2,claude_fable_5_max,0.02133320097431207
52,C2,claude_opus_4_8_max,0.005958041476583721
52,C2,gemini_3_1_pro_high,0.013900593089326325
52,C2,deepseek_v4_pro_max,-0.031663886799955555
52,C2,deepseek_v4_flash_max,0.0323025589882368
52,C2,qwen3_8_max,-0.05373096181204942
52,C2,glm_5_2_max,-0.008013049054555469
52,C3,kimi_k3_max,-0.03550003535351269
52,C3,gpt_5_6_sol_max,0.02742763905972779
52,C3,gpt_5_5_xhigh,-0.0065785146888452176
52,C3,claude_fable_5_max,0.004662278507061731
52,C3,claude_opus_4_8_max,0.008521784316231027
52,C3,gemini_3_1_pro_high,-0.21325913194520285
52,C3,deepseek_v4_pro_max,0.10113929436634791
52,C3,deepseek_v4_flash_max,0.1115490062090208
52,C3,qwen3_8_max,0.014324941133955525
52,C3,glm_5_2_max,-0.012287261604784043
52,C4,kimi_k3_max,-0.05995330211920546
52,C4,gpt_5_6_sol_max,-0.015791184718476573
52,C4,gpt_5_5_xhigh,-0.01530547157921328
52,C4,claude_fable_5_max,0.01655832537610878
52,C4,claude_opus_4_8_max,0.02265147200692562
52,C4,gemini_3_1_pro_high,0.006386800913284308
52,C4,deepseek_v4_pro_max,0.1141186502078274
52,C4,deepseek_v4_flash_max,-0.11126415880518631
52,C4,qwen3_8_max,0.0008525401830936008
52,C4,glm_5_2_max,0.04174632853484191
52,C5,kimi_k3_max,0.003022897751810341
52,C5,gpt_5_6_sol_max,-0.061453100442001876
52,C5,gpt_5_5_xhigh,-0.016295432024778535
52,C5,claude_fable_5_max,0.024348639274910187
52,C5,claude_opus_4_8_max,0.07090265450530159
52,C5,gemini_3_1_pro_high,-0.04865581351349296
52,C5,deepseek_v4_pro_max,
52,C5,deepseek_v4_flash_max,
52,C5,qwen3_8_max,0.02813015444825125
52,C5,glm_5_2_max,
53,C1,kimi_k3_max,-0.012876952216647124
53,C1,gpt_5_6_sol_max,0.007351951453753395
53,C1,gpt_5_5_xhigh,-0.03607829443365652
53,C1,claude_fable_5_max,0.028731853252419937
53,C1,claude_opus_4_8_max,0.01179835562800102
53,C1,gemini_3_1_pro_high,0.0284516356502056
53,C1,deepseek_v4_pro_max,0.008724357511987088
53,C1,deepseek_v4_flash_max,-0.00984474718826602
53,C1,qwen3_8_max,-0.011849390911236251
53,C1,glm_5_2_max,-0.014408768746561123
53,C2,kimi_k3_max,0.006784546803573677
53,C2,gpt_5_6_sol_max,-0.06703886882755852
53,C2,gpt_5_5_xhigh,-0.0019564535463740588
53,C2,claude_fable_5_max,0.05028612917006675
53,C2,claude_opus_4_8_max,0.0011024331191060712
53,C2,gemini_3_1_pro_high,-0.01866070051664247
53,C2,deepseek_v4_pro_max,0.03100794001154961
53,C2,deepseek_v4_flash_max,0.022668562105257827
53,C2,qwen3_8_max,-0.010210628091044506
53,C2,glm_5_2_max,-0.01398296022793437
53,C3,kimi_k3_max,-0.01472302451572217
53,C3,gpt_5_6_sol_max,0.01595060979801491
53,C3,gpt_5_5_xhigh,-0.016599206996477014
53,C3,claude_fable_5_max,0.014793797025650684
53,C3,claude_opus_4_8_max,-0.020225760304976356
53,C3,gemini_3_1_pro_high,0.0858083507031701
53,C3,deepseek_v4_pro_max,-0.05275589009259971
53,C3,deepseek_v4_flash_max,-0.01494713487735427
53,C3,qwen3_8_max,-0.002022535973533715
53,C3,glm_5_2_max,0.004720795233827542
53,C4,kimi_k3_max,-0.00014595352393330992
53,C4,gpt_5_6_sol_max,-0.0369235852567348
53,C4,gpt_5_5_xhigh,0.007767878551698139
53,C4,claude_fable_5_max,0.01816487795418026
53,C4,claude_opus_4_8_max,0.01708273713717046
53,C4,gemini_3_1_pro_high,0.001384953288549388
53,C4,deepseek_v4_pro_max,0.11094864942096393
53,C4,deepseek_v4_flash_max,-0.12073998424501792
53,C4,qwen3_8_max,0.005616034279848192
53,C4,glm_5_2_max,-0.0031556076067243265
53,C5,kimi_k3_max,0.02290316670074254
53,C5,gpt_5_6_sol_max,0.008397727422247583
53,C5,gpt_5_5_xhigh,0.03116942839063093
53,C5,claude_fable_5_max,-0.02439089305307714
53,C5,claude_opus_4_8_max,-0.07138541159465954
53,C5,gemini_3_1_pro_high,0.0034827623470373
53,C5,deepseek_v4_pro_max,
53,C5,deepseek_v4_flash_max,
53,C5,qwen3_8_max,0.029823219787078328
53,C5,glm_5_2_max,
54,C1,kimi_k3_max,0.00578328676735352
54,C1,gpt_5_6_sol_max,0.0014641946163047245
54,C1,gpt_5_5_xhigh,0.0012772467933867624
54,C1,claude_fable_5_max,0.0005939173897005937
54,C1,claude_opus_4_8_max,-0.014193970676584582
54,C1,gemini_3_1_pro_high,0.033979572346269915
54,C1,deepseek_v4_pro_max,0.018601245368734635
54,C1,deepseek_v4_flash_max,-0.05233621642190626
54,C1,qwen3_8_max,-0.006892948033837742
54,C1,glm_5_2_max,0.01172367185057844
54,C2,kimi_k3_max,0.0018538019077696817
54,C2,gpt_5_6_sol_max,-0.010929474773823245
54,C2,gpt_5_5_xhigh,-0.0038909996747954413
54,C2,claude_fable_5_max,0.08501445128585715
54,C2,claude_opus_4_8_max,-0.011661098976846567
54,C2,gemini_3_1_pro_high,0.0029890561627066567
54,C2,deepseek_v4_pro_max,-0.07778646215890257
54,C2,deepseek_v4_flash_max,0.021433456456913802
54,C2,qwen3_8_max,0.04264406586995387
54,C2,glm_5_2_max,-0.04966679609883332
54,C3,kimi_k3_max,0.0009072455598196348
54,C3,gpt_5_6_sol_max,-0.016562805093470658
54,C3,gpt_5_5_xhigh,-0.00857053120938388
54,C3,claude_fable_5_max,0.0013471459998893756
54,C3,claude_opus_4_8_max,0.016344396990362605
54,C3,gemini_3_1_pro_high,0.011372178918279142
54,C3,deepseek_v4_pro_max,-0.02267532716513624
54,C3,deepseek_v4_flash_max,0.008756190301123104
54,C3,qwen3_8_max,0.008287116779002724
54,C3,glm_5_2_max,0.0007943889195141915
54,C4,kimi_k3_max,-0.02605381547297461
54,C4,gpt_5_6_sol_max,0.028158041618111473
54,C4,gpt_5_5_xhigh,-0.028695490102544775
54,C4,claude_fable_5_max,0.012725416187608491
54,C4,claude_opus_4_8_max,0.010385341459659763
54,C4,gemini_3_1_pro_high,-0.00014640488021770533
54,C4,deepseek_v4_pro_max,-0.11423185060993402
54,C4,deepseek_v4_flash_max,0.10608847142150346
54,C4,qwen3_8_max,-0.000716386246832969
54,C4,glm_5_2_max,0.012486676625620896
54,C5,kimi_k3_max,-0.040234236795419334
54,C5,gpt_5_6_sol_max,0.05491211777934778
54,C5,gpt_5_5_xhigh,-0.057890449975925254
54,C5,claude_fable_5_max,0.0732123342527144
54,C5,claude_opus_4_8_max,-0.09408214850883825
54,C5,gemini_3_1_pro_high,0.047064474517900245
54,C5,deepseek_v4_pro_max,
54,C5,deepseek_v4_flash_max,
54,C5,qwen3_8_max,0.017017908730220414
54,C5,glm_5_2_max,
55,C1,kimi_k3_max,0.009131887067850765
55,C1,gpt_5_6_sol_max,0.012279562363643309
55,C1,gpt_5_5_xhigh,0.010573081399467273
55,C1,claude_fable_5_max,-0.025215906405088168
55,C1,claude_opus_4_8_max,-0.0006958032125911043
55,C1,gemini_3_1_pro_high,-0.023482367676292446
55,C1,deepseek_v4_pro_max,-0.01557630699487379
55,C1,deepseek_v4_flash_max,0.03178065616415456
55,C1,qwen3_8_max,-0.0040250676107330225
55,C1,glm_5_2_max,0.0052302649044626195
55,C2,kimi_k3_max,0.04398527628425997
55,C2,gpt_5_6_sol_max,0.020217815314720007
55,C2,gpt_5_5_xhigh,0.010303041962082659
55,C2,claude_fable_5_max,-0.07827120773334223
55,C2,claude_opus_4_8_max,-0.004034054638384315
55,C2,gemini_3_1_pro_high,0.038714845034359825
55,C2,deepseek_v4_pro_max,-0.08104684121808423
55,C2,deepseek_v4_flash_max,0.005743700501370233
55,C2,qwen3_8_max,-0.005050288039513281
55,C2,glm_5_2_max,0.04943771253253136
55,C3,kimi_k3_max,0.004668623420743404
55,C3,gpt_5_6_sol_max,-0.012048758661005703
55,C3,gpt_5_5_xhigh,-0.012590279980630684
55,C3,claude_fable_5_max,0.004342426137185634
55,C3,claude_opus_4_8_max,0.014626410919959504
55,C3,gemini_3_1_pro_high,0.022976998860623293
55,C3,deepseek_v4_pro_max,-0.021000972862327435
55,C3,deepseek_v4_flash_max,0.001142317188384027
55,C3,qwen3_8_max,-0.01640876915285793
55,C3,glm_5_2_max,0.014292004129925887
55,C4,kimi_k3_max,-0.034725776060327646
55,C4,gpt_5_6_sol_max,0.0009174697873762128
55,C4,gpt_5_5_xhigh,-0.005559322288058984
55,C4,claude_fable_5_max,-0.02947942565197791
55,C4,claude_opus_4_8_max,0.024849789514353834
55,C4,gemini_3_1_pro_high,0.007042567115219191
55,C4,deepseek_v4_pro_max,0.11185720353031639
55,C4,deepseek_v4_flash_max,-0.11315781373176625
55,C4,qwen3_8_max,-0.002016132170888786
55,C4,glm_5_2_max,0.040271439955753954
55,C5,kimi_k3_max,0.07187943177236927
55,C5,gpt_5_6_sol_max,-0.006867591837291117
55,C5,gpt_5_5_xhigh,-0.03668029783925403
55,C5,claude_fable_5_max,-0.055338295051492126
55,C5,claude_opus_4_8_max,0.07600797904104896
55,C5,gemini_3_1_pro_high,0.02774579795093062
55,C5,deepseek_v4_pro_max,
55,C5,deepseek_v4_flash_max,
55,C5,qwen3_8_max,-0.07674702403631159
55,C5,glm_5_2_max,
56,C1,kimi_k3_max,0.001179158184349169
56,C1,gpt_5_6_sol_max,0.010936519991650058
56,C1,gpt_5_5_xhigh,-0.014072821006059342
56,C1,claude_fable_5_max,0.032317436104636096
56,C1,claude_opus_4_8_max,0.004930140458300182
56,C1,gemini_3_1_pro_high,-0.01284079559851116
56,C1,deepseek_v4_pro_max,-0.013247852806401774
56,C1,deepseek_v4_flash_max,-0.004193869965803583
56,C1,qwen3_8_max,0.009017269038037212
56,C1,glm_5_2_max,-0.014025184400196858
56,C2,kimi_k3_max,0.025557548882043393
56,C2,gpt_5_6_sol_max,-0.03094679063159753
56,C2,gpt_5_5_xhigh,-0.01072655696037827
56,C2,claude_fable_5_max,-0.07257076641015016
56,C2,claude_opus_4_8_max,0.010892503839259382
56,C2,gemini_3_1_pro_high,0.003770648080516477
56,C2,deepseek_v4_pro_max,-0.030413291079805567
56,C2,deepseek_v4_flash_max,0.023766267888335843
56,C2,qwen3_8_max,0.06534778158664023
56,C2,glm_5_2_max,0.015322654805136204
56,C3,kimi_k3_max,-0.012550174059896153
56,C3,gpt_5_6_sol_max,0.0031754258130380474
56,C3,gpt_5_5_xhigh,0.002808987300018692
56,C3,claude_fable_5_max,-0.001382928942452843
56,C3,claude_opus_4_8_max,0.004846581465437316
56,C3,gemini_3_1_pro_high,-0.16466693926500714
56,C3,deepseek_v4_pro_max,0.11104047946286498
56,C3,deepseek_v4_flash_max,0.050599272315422696
56,C3,qwen3_8_max,0.004872681146162544
56,C3,glm_5_2_max,0.0012566147644118562
56,C4,kimi_k3_max,-0.05527323421146425
56,C4,gpt_5_6_sol_max,-0.019396913062738108
56,C4,gpt_5_5_xhigh,0.026473969779496828
56,C4,claude_fable_5_max,-0.02651460954630797
56,C4,claude_opus_4_8_max,0.005852626273481604
56,C4,gemini_3_1_pro_high,-0.0020922470587056152
56,C4,deepseek_v4_pro_max,0.10685381670762165
56,C4,deepseek_v4_flash_max,-0.1105892304807129
56,C4,qwen3_8_max,0.0027386923503746096
56,C4,glm_5_2_max,0.07194712924895416
56,C5,kimi_k3_max,0.015038647820405373
56,C5,gpt_5_6_sol_max,0.04081296881156135
56,C5,gpt_5_5_xhigh,0.05858237171922519
56,C5,claude_fable_5_max,-0.04110619052387479
56,C5,claude_opus_4_8_max,0.006136737667588282
56,C5,gemini_3_1_pro_high,-0.06571617031646232
56,C5,deepseek_v4_pro_max,
56,C5,deepseek_v4_flash_max,
56,C5,qwen3_8_max,-0.013748365178443083
56,C5,glm_5_2_max,
57,C1,kimi_k3_max,-0.02762053563656872
57,C1,gpt_5_6_sol_max,0.010393908587796844
57,C1,gpt_5_5_xhigh,-0.006816666965720559
57,C1,claude_fable_5_max,0.02995315298376284
57,C1,claude_opus_4_8_max,-0.01756254221597861
57,C1,gemini_3_1_pro_high,0.020915564575239055
57,C1,deepseek_v4_pro_max,0.026610931815849018
57,C1,deepseek_v4_flash_max,0.004381370723192882
57,C1,qwen3_8_max,0.006993664783084129
57,C1,glm_5_2_max,-0.04724884865065688
57,C2,kimi_k3_max,-0.020977077248928347
57,C2,gpt_5_6_sol_max,0.022372323619407858
57,C2,gpt_5_5_xhigh,0.013083967959112172
57,C2,claude_fable_5_max,0.05072728083942163
57,C2,claude_opus_4_8_max,-6.882120707778112e-05
57,C2,gemini_3_1_pro_high,0.02454241381005605
57,C2,deepseek_v4_pro_max,0.02998779235590316
57,C2,deepseek_v4_flash_max,-0.06139734682750262
