bootstrap,dimension,model_id,score
333,C3,claude_opus_4_8_max,54.94129125584716
333,C3,gemini_3_1_pro_high,100.00000000000001
333,C3,deepseek_v4_pro_max,0.0
333,C3,deepseek_v4_flash_max,48.56348610157501
333,C3,qwen3_8_max,52.431327296220225
333,C3,glm_5_2_max,47.87127942480546
333,C4,kimi_k3_max,52.91994317288532
333,C4,gpt_5_6_sol_max,62.702152951475654
333,C4,gpt_5_5_xhigh,61.698435515850164
333,C4,claude_fable_5_max,26.024084875526974
333,C4,claude_opus_4_8_max,46.94587024764442
333,C4,gemini_3_1_pro_high,48.93478286896707
333,C4,deepseek_v4_pro_max,0.0
333,C4,deepseek_v4_flash_max,100.0
333,C4,qwen3_8_max,53.00634548247652
333,C4,glm_5_2_max,40.120953741983605
333,C5,kimi_k3_max,0.0
333,C5,gpt_5_6_sol_max,48.46715256232229
333,C5,gpt_5_5_xhigh,100.0
333,C5,claude_fable_5_max,24.586287302415776
333,C5,claude_opus_4_8_max,46.49977141833767
333,C5,gemini_3_1_pro_high,46.463756934305465
333,C5,deepseek_v4_pro_max,
333,C5,deepseek_v4_flash_max,
333,C5,qwen3_8_max,50.697327694376
333,C5,glm_5_2_max,
334,C1,kimi_k3_max,19.835602752825515
334,C1,gpt_5_6_sol_max,48.76423271199733
334,C1,gpt_5_5_xhigh,100.0
334,C1,claude_fable_5_max,59.7899788518314
334,C1,claude_opus_4_8_max,63.96550801147343
334,C1,gemini_3_1_pro_high,64.0593820326706
334,C1,deepseek_v4_pro_max,33.05742208022945
334,C1,deepseek_v4_flash_max,0.0
334,C1,qwen3_8_max,64.68132622867925
334,C1,glm_5_2_max,84.37711754903114
334,C2,kimi_k3_max,0.0
334,C2,gpt_5_6_sol_max,94.43917458449445
334,C2,gpt_5_5_xhigh,54.523340859524204
334,C2,claude_fable_5_max,47.48042752767342
334,C2,claude_opus_4_8_max,68.69860572253768
334,C2,gemini_3_1_pro_high,64.45176029196568
334,C2,deepseek_v4_pro_max,83.98323946514878
334,C2,deepseek_v4_flash_max,44.482666218143834
334,C2,qwen3_8_max,100.00000000000001
334,C2,glm_5_2_max,63.951623606416
334,C3,kimi_k3_max,59.723261312039405
334,C3,gpt_5_6_sol_max,51.686427471041725
334,C3,gpt_5_5_xhigh,72.76247742209077
334,C3,claude_fable_5_max,54.64916948172942
334,C3,claude_opus_4_8_max,67.72606188510167
334,C3,gemini_3_1_pro_high,100.0
334,C3,deepseek_v4_pro_max,0.0
334,C3,deepseek_v4_flash_max,91.48892591786098
334,C3,qwen3_8_max,71.52815202315614
334,C3,glm_5_2_max,60.034445002192406
334,C4,kimi_k3_max,77.41012144692007
334,C4,gpt_5_6_sol_max,53.77790757480089
334,C4,gpt_5_5_xhigh,30.863371369258743
334,C4,claude_fable_5_max,48.1192853416386
334,C4,claude_opus_4_8_max,36.54871671148445
334,C4,gemini_3_1_pro_high,49.97511672274591
334,C4,deepseek_v4_pro_max,0.0
334,C4,deepseek_v4_flash_max,99.99999999999999
334,C4,qwen3_8_max,53.26952527609377
334,C4,glm_5_2_max,71.19477636982643
334,C5,kimi_k3_max,100.00000000000001
334,C5,gpt_5_6_sol_max,10.900509224508754
334,C5,gpt_5_5_xhigh,90.76634944613592
334,C5,claude_fable_5_max,15.386003975655392
334,C5,claude_opus_4_8_max,0.0
334,C5,gemini_3_1_pro_high,38.72579800326979
334,C5,deepseek_v4_pro_max,
334,C5,deepseek_v4_flash_max,
334,C5,qwen3_8_max,15.740628319234592
334,C5,glm_5_2_max,
335,C1,kimi_k3_max,19.965154137112112
335,C1,gpt_5_6_sol_max,37.046289149183
335,C1,gpt_5_5_xhigh,0.0
335,C1,claude_fable_5_max,35.598780867696256
335,C1,claude_opus_4_8_max,60.53171867372272
335,C1,gemini_3_1_pro_high,100.0
335,C1,deepseek_v4_pro_max,75.31344369967898
335,C1,deepseek_v4_flash_max,40.328648979234565
335,C1,qwen3_8_max,9.951965205352199
335,C1,glm_5_2_max,16.22779269854282
335,C2,kimi_k3_max,63.91606421799144
335,C2,gpt_5_6_sol_max,100.0
335,C2,gpt_5_5_xhigh,52.81505981594109
335,C2,claude_fable_5_max,85.16420903772438
335,C2,claude_opus_4_8_max,72.95218267846587
335,C2,gemini_3_1_pro_high,41.06434962204014
335,C2,deepseek_v4_pro_max,0.0
335,C2,deepseek_v4_flash_max,98.7924661514108
335,C2,qwen3_8_max,50.732063265664486
335,C2,glm_5_2_max,54.27988128464779
335,C3,kimi_k3_max,66.07127503808458
335,C3,gpt_5_6_sol_max,49.442445457560005
335,C3,gpt_5_5_xhigh,57.11655897626342
335,C3,claude_fable_5_max,47.343696390568866
335,C3,claude_opus_4_8_max,47.92603023579471
335,C3,gemini_3_1_pro_high,12.862049280397665
335,C3,deepseek_v4_pro_max,0.0
335,C3,deepseek_v4_flash_max,99.99999999999999
335,C3,qwen3_8_max,31.9833197158065
335,C3,glm_5_2_max,29.88172951819321
335,C4,kimi_k3_max,61.93682780815955
335,C4,gpt_5_6_sol_max,34.06861040078825
335,C4,gpt_5_5_xhigh,57.15269121152616
335,C4,claude_fable_5_max,44.5235915833294
335,C4,claude_opus_4_8_max,60.51951686583283
335,C4,gemini_3_1_pro_high,49.81620031119402
335,C4,deepseek_v4_pro_max,0.0
335,C4,deepseek_v4_flash_max,100.0
335,C4,qwen3_8_max,49.72096532816154
335,C4,glm_5_2_max,38.86553627834571
335,C5,kimi_k3_max,47.41420780030355
335,C5,gpt_5_6_sol_max,100.0
335,C5,gpt_5_5_xhigh,40.94652961606515
335,C5,claude_fable_5_max,0.0
335,C5,claude_opus_4_8_max,26.548776253019557
335,C5,gemini_3_1_pro_high,12.354273456751322
335,C5,deepseek_v4_pro_max,
335,C5,deepseek_v4_flash_max,
335,C5,qwen3_8_max,8.000505958686414
335,C5,glm_5_2_max,
336,C1,kimi_k3_max,15.233915381625382
336,C1,gpt_5_6_sol_max,46.53041735359497
336,C1,gpt_5_5_xhigh,100.0
336,C1,claude_fable_5_max,0.0
336,C1,claude_opus_4_8_max,81.69342794030214
336,C1,gemini_3_1_pro_high,25.58199265434079
336,C1,deepseek_v4_pro_max,90.80172180306306
336,C1,deepseek_v4_flash_max,50.97275451652414
336,C1,qwen3_8_max,62.466750537919516
336,C1,glm_5_2_max,56.931452908762125
336,C2,kimi_k3_max,31.28648098950327
336,C2,gpt_5_6_sol_max,73.73087918067874
336,C2,gpt_5_5_xhigh,68.58517068706277
336,C2,claude_fable_5_max,67.22421139726046
336,C2,claude_opus_4_8_max,100.0
336,C2,gemini_3_1_pro_high,59.2306981893603
336,C2,deepseek_v4_pro_max,51.268763452000556
336,C2,deepseek_v4_flash_max,0.0
336,C2,qwen3_8_max,47.383592301813636
336,C2,glm_5_2_max,17.9515878200524
336,C3,kimi_k3_max,52.301675900725
336,C3,gpt_5_6_sol_max,57.03789613067118
336,C3,gpt_5_5_xhigh,48.874936022810424
336,C3,claude_fable_5_max,50.29024408738275
336,C3,claude_opus_4_8_max,52.07795495726847
336,C3,gemini_3_1_pro_high,0.0
336,C3,deepseek_v4_pro_max,100.0
336,C3,deepseek_v4_flash_max,53.1754367380805
336,C3,qwen3_8_max,58.818042591275876
336,C3,glm_5_2_max,52.852070741739716
336,C4,kimi_k3_max,53.88679066603585
336,C4,gpt_5_6_sol_max,58.41348253635651
336,C4,gpt_5_5_xhigh,65.14695829114456
336,C4,claude_fable_5_max,60.77185510099123
336,C4,claude_opus_4_8_max,44.057009125580095
336,C4,gemini_3_1_pro_high,50.27503775998585
336,C4,deepseek_v4_pro_max,100.0
336,C4,deepseek_v4_flash_max,0.0
336,C4,qwen3_8_max,50.125807678541015
336,C4,glm_5_2_max,23.44272922823662
336,C5,kimi_k3_max,2.3653555989682946
336,C5,gpt_5_6_sol_max,100.0
336,C5,gpt_5_5_xhigh,86.63229585635129
336,C5,claude_fable_5_max,59.442630012837995
336,C5,claude_opus_4_8_max,33.134745605617
336,C5,gemini_3_1_pro_high,0.0
336,C5,deepseek_v4_pro_max,
336,C5,deepseek_v4_flash_max,
336,C5,qwen3_8_max,25.168603477259644
336,C5,glm_5_2_max,
337,C1,kimi_k3_max,87.74162923404013
337,C1,gpt_5_6_sol_max,83.76254097025475
337,C1,gpt_5_5_xhigh,67.84337456724498
337,C1,claude_fable_5_max,79.30670197906504
337,C1,claude_opus_4_8_max,55.58202274606526
337,C1,gemini_3_1_pro_high,23.693796710773146
337,C1,deepseek_v4_pro_max,0.0
337,C1,deepseek_v4_flash_max,100.0
337,C1,qwen3_8_max,66.9938394270742
337,C1,glm_5_2_max,2.512304489873819
337,C2,kimi_k3_max,87.14452972679354
337,C2,gpt_5_6_sol_max,30.400573029532772
337,C2,gpt_5_5_xhigh,47.00034725352701
337,C2,claude_fable_5_max,0.0
337,C2,claude_opus_4_8_max,39.79741542376691
337,C2,gemini_3_1_pro_high,54.942738812386445
337,C2,deepseek_v4_pro_max,7.509920099998894
337,C2,deepseek_v4_flash_max,58.04942305039934
337,C2,qwen3_8_max,100.0
337,C2,glm_5_2_max,4.299089006515512
337,C3,kimi_k3_max,52.57034425950572
337,C3,gpt_5_6_sol_max,48.063086875487684
337,C3,gpt_5_5_xhigh,53.677355514364194
337,C3,claude_fable_5_max,52.49320227186455
337,C3,claude_opus_4_8_max,55.43867121484597
337,C3,gemini_3_1_pro_high,0.0
337,C3,deepseek_v4_pro_max,100.0
337,C3,deepseek_v4_flash_max,55.54996746052622
337,C3,qwen3_8_max,42.63488029325043
337,C3,glm_5_2_max,54.81907736969334
337,C4,kimi_k3_max,51.52062442509878
337,C4,gpt_5_6_sol_max,43.587544187897535
337,C4,gpt_5_5_xhigh,56.166136110655266
337,C4,claude_fable_5_max,39.4474686999723
337,C4,claude_opus_4_8_max,41.20365710910499
337,C4,gemini_3_1_pro_high,45.329819832049594
337,C4,deepseek_v4_pro_max,0.0
337,C4,deepseek_v4_flash_max,100.0
337,C4,qwen3_8_max,45.51923086683868
337,C4,glm_5_2_max,53.18939223520645
337,C5,kimi_k3_max,0.0
337,C5,gpt_5_6_sol_max,76.75804450734812
337,C5,gpt_5_5_xhigh,100.0
337,C5,claude_fable_5_max,71.54007011037574
337,C5,claude_opus_4_8_max,23.17694445679965
337,C5,gemini_3_1_pro_high,95.755519271873
337,C5,deepseek_v4_pro_max,
337,C5,deepseek_v4_flash_max,
337,C5,qwen3_8_max,45.52537289164746
337,C5,glm_5_2_max,
338,C1,kimi_k3_max,98.29205089412837
338,C1,gpt_5_6_sol_max,0.0
338,C1,gpt_5_5_xhigh,46.30184430180714
338,C1,claude_fable_5_max,100.0
338,C1,claude_opus_4_8_max,50.218684067776884
338,C1,gemini_3_1_pro_high,36.64199376140566
338,C1,deepseek_v4_pro_max,30.356496149155173
338,C1,deepseek_v4_flash_max,40.00834519067667
338,C1,qwen3_8_max,72.23692530134187
338,C1,glm_5_2_max,86.23414060497042
338,C2,kimi_k3_max,84.71047919968468
338,C2,gpt_5_6_sol_max,100.0
338,C2,gpt_5_5_xhigh,74.99343446011879
338,C2,claude_fable_5_max,87.72852970690556
338,C2,claude_opus_4_8_max,70.10536991133819
338,C2,gemini_3_1_pro_high,50.80423318525034
338,C2,deepseek_v4_pro_max,5.911541571341326
338,C2,deepseek_v4_flash_max,93.26206399988727
338,C2,qwen3_8_max,19.392859895976436
338,C2,glm_5_2_max,0.0
338,C3,kimi_k3_max,32.194874954147295
338,C3,gpt_5_6_sol_max,61.25451270341804
338,C3,gpt_5_5_xhigh,75.12603934823758
338,C3,claude_fable_5_max,55.81319209835383
338,C3,claude_opus_4_8_max,64.74624420211909
338,C3,gemini_3_1_pro_high,85.91511318374755
338,C3,deepseek_v4_pro_max,0.0
338,C3,deepseek_v4_flash_max,79.21796240728702
338,C3,qwen3_8_max,100.0
338,C3,glm_5_2_max,62.622571504262496
338,C4,kimi_k3_max,72.1638085385309
338,C4,gpt_5_6_sol_max,37.61518464814459
338,C4,gpt_5_5_xhigh,27.907944582630233
338,C4,claude_fable_5_max,48.86034565213873
338,C4,claude_opus_4_8_max,79.99556529106282
338,C4,gemini_3_1_pro_high,51.71417440567319
338,C4,deepseek_v4_pro_max,100.0
338,C4,deepseek_v4_flash_max,0.0
338,C4,qwen3_8_max,48.91631145575856
338,C4,glm_5_2_max,46.69443294692265
338,C5,kimi_k3_max,43.674171723332734
338,C5,gpt_5_6_sol_max,100.0
338,C5,gpt_5_5_xhigh,32.035287716357104
338,C5,claude_fable_5_max,53.417226995234
338,C5,claude_opus_4_8_max,0.0
338,C5,gemini_3_1_pro_high,63.86184350407416
338,C5,deepseek_v4_pro_max,
338,C5,deepseek_v4_flash_max,
338,C5,qwen3_8_max,66.40655962044426
338,C5,glm_5_2_max,
339,C1,kimi_k3_max,51.98666206000906
339,C1,gpt_5_6_sol_max,20.268724817435828
339,C1,gpt_5_5_xhigh,26.218519441064903
339,C1,claude_fable_5_max,100.0
339,C1,claude_opus_4_8_max,18.446371268458197
339,C1,gemini_3_1_pro_high,22.30092024406743
339,C1,deepseek_v4_pro_max,46.2534958185494
339,C1,deepseek_v4_flash_max,0.0
339,C1,qwen3_8_max,52.53438479549999
339,C1,glm_5_2_max,57.58321666410314
339,C2,kimi_k3_max,0.0
339,C2,gpt_5_6_sol_max,100.0
339,C2,gpt_5_5_xhigh,37.28714155340069
339,C2,claude_fable_5_max,40.10829573487568
339,C2,claude_opus_4_8_max,21.190242101283765
339,C2,gemini_3_1_pro_high,45.16929888789378
339,C2,deepseek_v4_pro_max,2.298793630130322
339,C2,deepseek_v4_flash_max,17.964537298165983
339,C2,qwen3_8_max,55.12778781261843
339,C2,glm_5_2_max,47.00699704548163
339,C3,kimi_k3_max,79.2555408140944
339,C3,gpt_5_6_sol_max,58.192541868770455
339,C3,gpt_5_5_xhigh,63.95118666054748
339,C3,claude_fable_5_max,63.84782862214129
339,C3,claude_opus_4_8_max,67.84992028127263
339,C3,gemini_3_1_pro_high,75.74957712806012
339,C3,deepseek_v4_pro_max,0.0
339,C3,deepseek_v4_flash_max,100.0
339,C3,qwen3_8_max,64.41268928201573
339,C3,glm_5_2_max,69.25895730112553
339,C4,kimi_k3_max,35.277536834930636
339,C4,gpt_5_6_sol_max,39.12736841782552
339,C4,gpt_5_5_xhigh,65.01964426384322
339,C4,claude_fable_5_max,73.02068201125894
339,C4,claude_opus_4_8_max,47.846882108531524
339,C4,gemini_3_1_pro_high,51.410886580234816
339,C4,deepseek_v4_pro_max,0.0
339,C4,deepseek_v4_flash_max,100.0
339,C4,qwen3_8_max,54.967192222868405
339,C4,glm_5_2_max,65.74987510146983
339,C5,kimi_k3_max,2.604890630748778
339,C5,gpt_5_6_sol_max,8.194539397912749
339,C5,gpt_5_5_xhigh,19.43484256781514
339,C5,claude_fable_5_max,28.235281462037367
339,C5,claude_opus_4_8_max,100.0
339,C5,gemini_3_1_pro_high,0.0
339,C5,deepseek_v4_pro_max,
339,C5,deepseek_v4_flash_max,
339,C5,qwen3_8_max,60.57018507434506
339,C5,glm_5_2_max,
340,C1,kimi_k3_max,6.839002958004006
340,C1,gpt_5_6_sol_max,43.24082107862311
340,C1,gpt_5_5_xhigh,21.12937464483391
340,C1,claude_fable_5_max,81.25724174933727
340,C1,claude_opus_4_8_max,43.899083097921604
340,C1,gemini_3_1_pro_high,100.0
340,C1,deepseek_v4_pro_max,73.33510598756192
340,C1,deepseek_v4_flash_max,12.607861563045066
340,C1,qwen3_8_max,71.73270173819327
340,C1,glm_5_2_max,0.0
340,C2,kimi_k3_max,78.03052773227226
340,C2,gpt_5_6_sol_max,100.0
340,C2,gpt_5_5_xhigh,75.95669245295383
340,C2,claude_fable_5_max,0.0
340,C2,claude_opus_4_8_max,80.34934479011734
340,C2,gemini_3_1_pro_high,55.31116294294065
340,C2,deepseek_v4_pro_max,16.83403308260674
340,C2,deepseek_v4_flash_max,81.67630136793939
340,C2,qwen3_8_max,94.99426257248807
340,C2,glm_5_2_max,97.79554535144972
340,C3,kimi_k3_max,49.86245347671042
340,C3,gpt_5_6_sol_max,42.67460523050102
340,C3,gpt_5_5_xhigh,46.39790821568599
340,C3,claude_fable_5_max,44.147977673436806
340,C3,claude_opus_4_8_max,41.43004594569748
340,C3,gemini_3_1_pro_high,30.16304186710399
340,C3,deepseek_v4_pro_max,100.0
340,C3,deepseek_v4_flash_max,0.0
340,C3,qwen3_8_max,45.25675125367301
340,C3,glm_5_2_max,39.06695820049796
340,C4,kimi_k3_max,30.82940451698946
340,C4,gpt_5_6_sol_max,61.64543730697246
340,C4,gpt_5_5_xhigh,52.01295859699003
340,C4,claude_fable_5_max,47.1308134235667
340,C4,claude_opus_4_8_max,60.32233409143569
340,C4,gemini_3_1_pro_high,49.553843019081235
340,C4,deepseek_v4_pro_max,100.0
340,C4,deepseek_v4_flash_max,0.0
340,C4,qwen3_8_max,49.82700590709419
340,C4,glm_5_2_max,55.847018023972865
340,C5,kimi_k3_max,46.36144560563819
340,C5,gpt_5_6_sol_max,100.0
340,C5,gpt_5_5_xhigh,0.0
340,C5,claude_fable_5_max,45.181808889010696
340,C5,claude_opus_4_8_max,48.59278750125171
340,C5,gemini_3_1_pro_high,68.21479039539723
340,C5,deepseek_v4_pro_max,
340,C5,deepseek_v4_flash_max,
340,C5,qwen3_8_max,63.4190588111045
340,C5,glm_5_2_max,
341,C1,kimi_k3_max,53.62071603624547
341,C1,gpt_5_6_sol_max,65.3752061324977
341,C1,gpt_5_5_xhigh,74.15622951321798
341,C1,claude_fable_5_max,48.04004502387668
341,C1,claude_opus_4_8_max,55.89079047995204
341,C1,gemini_3_1_pro_high,40.285329380673375
341,C1,deepseek_v4_pro_max,100.0
341,C1,deepseek_v4_flash_max,0.0
341,C1,qwen3_8_max,84.24563756894284
341,C1,glm_5_2_max,48.07993207863934
341,C2,kimi_k3_max,73.62074605404653
341,C2,gpt_5_6_sol_max,100.0
341,C2,gpt_5_5_xhigh,78.56550707316867
341,C2,claude_fable_5_max,0.0
341,C2,claude_opus_4_8_max,78.84314623573613
341,C2,gemini_3_1_pro_high,85.62752585325742
341,C2,deepseek_v4_pro_max,91.90516571536645
341,C2,deepseek_v4_flash_max,59.97637045609881
341,C2,qwen3_8_max,80.36699154993654
341,C2,glm_5_2_max,26.778878614257586
341,C3,kimi_k3_max,70.6469810790972
341,C3,gpt_5_6_sol_max,68.57684357328556
341,C3,gpt_5_5_xhigh,57.75600335344144
341,C3,claude_fable_5_max,74.61237498152792
341,C3,claude_opus_4_8_max,55.93418342338934
341,C3,gemini_3_1_pro_high,0.0
341,C3,deepseek_v4_pro_max,98.33330383215996
341,C3,deepseek_v4_flash_max,100.0
341,C3,qwen3_8_max,67.10611629465498
341,C3,glm_5_2_max,68.0624675558803
341,C4,kimi_k3_max,70.43270846677075
341,C4,gpt_5_6_sol_max,43.13066836302491
341,C4,gpt_5_5_xhigh,51.21172727224779
341,C4,claude_fable_5_max,45.88171314838044
341,C4,claude_opus_4_8_max,40.051034562224096
341,C4,gemini_3_1_pro_high,52.639428232215415
341,C4,deepseek_v4_pro_max,0.0
341,C4,deepseek_v4_flash_max,100.0
341,C4,qwen3_8_max,49.13386805577623
341,C4,glm_5_2_max,55.10350988881888
341,C5,kimi_k3_max,43.79442861390549
341,C5,gpt_5_6_sol_max,41.451073409023095
341,C5,gpt_5_5_xhigh,99.99999999999999
341,C5,claude_fable_5_max,79.31885083007883
341,C5,claude_opus_4_8_max,8.809915133741377
341,C5,gemini_3_1_pro_high,0.0
341,C5,deepseek_v4_pro_max,
341,C5,deepseek_v4_flash_max,
341,C5,qwen3_8_max,6.419288810498547
341,C5,glm_5_2_max,
342,C1,kimi_k3_max,31.48587509303852
342,C1,gpt_5_6_sol_max,36.355462281546316
342,C1,gpt_5_5_xhigh,72.77576516149438
342,C1,claude_fable_5_max,100.0
342,C1,claude_opus_4_8_max,48.45176533860681
342,C1,gemini_3_1_pro_high,26.038964486836377
342,C1,deepseek_v4_pro_max,94.6631968027591
342,C1,deepseek_v4_flash_max,0.0
342,C1,qwen3_8_max,65.96344951578041
342,C1,glm_5_2_max,51.66033235811189
342,C2,kimi_k3_max,9.542069137825541
342,C2,gpt_5_6_sol_max,28.618581057996263
342,C2,gpt_5_5_xhigh,23.01143797729641
342,C2,claude_fable_5_max,100.0
342,C2,claude_opus_4_8_max,41.457982861882606
342,C2,gemini_3_1_pro_high,43.65341347330229
342,C2,deepseek_v4_pro_max,0.0
342,C2,deepseek_v4_flash_max,44.07093118930971
342,C2,qwen3_8_max,41.92425246580976
342,C2,glm_5_2_max,27.17674621051861
342,C3,kimi_k3_max,73.82916943725694
342,C3,gpt_5_6_sol_max,59.39578495484967
342,C3,gpt_5_5_xhigh,56.18618613538248
342,C3,claude_fable_5_max,70.51229437751175
342,C3,claude_opus_4_8_max,68.64911725225755
342,C3,gemini_3_1_pro_high,0.0
342,C3,deepseek_v4_pro_max,100.00000000000001
342,C3,deepseek_v4_flash_max,76.17433167338775
342,C3,qwen3_8_max,71.7462969855032
342,C3,glm_5_2_max,67.4922830290986
342,C4,kimi_k3_max,59.18569912158849
342,C4,gpt_5_6_sol_max,43.205169054152236
342,C4,gpt_5_5_xhigh,42.21177978667501
342,C4,claude_fable_5_max,55.3716243856878
342,C4,claude_opus_4_8_max,44.230548719494415
342,C4,gemini_3_1_pro_high,51.05259745796361
342,C4,deepseek_v4_pro_max,100.0
342,C4,deepseek_v4_flash_max,0.0
342,C4,qwen3_8_max,45.48461036640317
342,C4,glm_5_2_max,54.38742159058521
342,C5,kimi_k3_max,51.720416879502125
342,C5,gpt_5_6_sol_max,100.0
342,C5,gpt_5_5_xhigh,0.0
342,C5,claude_fable_5_max,33.36265691407292
342,C5,claude_opus_4_8_max,74.4383453349779
342,C5,gemini_3_1_pro_high,47.55569338476335
342,C5,deepseek_v4_pro_max,
342,C5,deepseek_v4_flash_max,
342,C5,qwen3_8_max,62.32803732221002
342,C5,glm_5_2_max,
343,C1,kimi_k3_max,63.007477209600395
343,C1,gpt_5_6_sol_max,33.35805601616653
343,C1,gpt_5_5_xhigh,52.153329597609066
343,C1,claude_fable_5_max,0.0
343,C1,claude_opus_4_8_max,43.16093621887573
343,C1,gemini_3_1_pro_high,28.816710354375125
343,C1,deepseek_v4_pro_max,94.81675528480022
343,C1,deepseek_v4_flash_max,10.274460522778815
343,C1,qwen3_8_max,79.94118341046034
343,C1,glm_5_2_max,100.0
343,C2,kimi_k3_max,64.25762286458765
343,C2,gpt_5_6_sol_max,65.57193873179178
343,C2,gpt_5_5_xhigh,72.35865191538424
343,C2,claude_fable_5_max,0.0
343,C2,claude_opus_4_8_max,87.73652366907676
343,C2,gemini_3_1_pro_high,64.52368316494791
343,C2,deepseek_v4_pro_max,72.78381677795949
343,C2,deepseek_v4_flash_max,28.83724755114525
343,C2,qwen3_8_max,100.0
343,C2,glm_5_2_max,32.734694865233436
343,C3,kimi_k3_max,46.73417645472768
343,C3,gpt_5_6_sol_max,50.49229356754154
343,C3,gpt_5_5_xhigh,42.216851183575955
343,C3,claude_fable_5_max,49.41623952327936
343,C3,claude_opus_4_8_max,45.386250367982704
343,C3,gemini_3_1_pro_high,32.47918671112054
343,C3,deepseek_v4_pro_max,100.0
343,C3,deepseek_v4_flash_max,0.0
343,C3,qwen3_8_max,47.18748592930877
343,C3,glm_5_2_max,46.71780802455739
343,C4,kimi_k3_max,57.80645606344134
343,C4,gpt_5_6_sol_max,44.88884583671025
343,C4,gpt_5_5_xhigh,61.932060932174664
343,C4,claude_fable_5_max,60.73696926341518
343,C4,claude_opus_4_8_max,53.08972172056969
343,C4,gemini_3_1_pro_high,50.66903403136681
343,C4,deepseek_v4_pro_max,100.0
343,C4,deepseek_v4_flash_max,0.0
343,C4,qwen3_8_max,53.31797397140725
343,C4,glm_5_2_max,28.92089232866176
343,C5,kimi_k3_max,46.78437594799
343,C5,gpt_5_6_sol_max,20.83905032991533
343,C5,gpt_5_5_xhigh,2.1093626783240813
343,C5,claude_fable_5_max,76.00985064115038
343,C5,claude_opus_4_8_max,100.0
343,C5,gemini_3_1_pro_high,23.62657413235061
343,C5,deepseek_v4_pro_max,
343,C5,deepseek_v4_flash_max,
343,C5,qwen3_8_max,0.0
343,C5,glm_5_2_max,
344,C1,kimi_k3_max,44.37058427509962
344,C1,gpt_5_6_sol_max,71.27036462676199
344,C1,gpt_5_5_xhigh,0.0
344,C1,claude_fable_5_max,57.07046114159291
344,C1,claude_opus_4_8_max,99.99999999999999
344,C1,gemini_3_1_pro_high,71.04404097365546
344,C1,deepseek_v4_pro_max,32.3325420538182
344,C1,deepseek_v4_flash_max,42.56963116045787
344,C1,qwen3_8_max,55.92939894258181
344,C1,glm_5_2_max,51.352683609635
344,C2,kimi_k3_max,74.97588420500213
344,C2,gpt_5_6_sol_max,74.02620645921989
344,C2,gpt_5_5_xhigh,61.723874043171655
344,C2,claude_fable_5_max,100.0
344,C2,claude_opus_4_8_max,51.7317074935923
344,C2,gemini_3_1_pro_high,37.48533287088534
344,C2,deepseek_v4_pro_max,40.488605029206994
344,C2,deepseek_v4_flash_max,42.22260276200722
344,C2,qwen3_8_max,0.0
344,C2,glm_5_2_max,86.23103968752604
344,C3,kimi_k3_max,48.47777508244111
344,C3,gpt_5_6_sol_max,44.60153905437876
344,C3,gpt_5_5_xhigh,35.954612364992286
344,C3,claude_fable_5_max,45.42096799599194
344,C3,claude_opus_4_8_max,38.857532630544426
344,C3,gemini_3_1_pro_high,18.786544238332475
344,C3,deepseek_v4_pro_max,100.0
344,C3,deepseek_v4_flash_max,0.0
344,C3,qwen3_8_max,46.0523834509749
344,C3,glm_5_2_max,43.24184583072175
344,C4,kimi_k3_max,44.198896578898434
344,C4,gpt_5_6_sol_max,39.705660823120894
344,C4,gpt_5_5_xhigh,72.24105162402503
344,C4,claude_fable_5_max,55.12360842753969
344,C4,claude_opus_4_8_max,38.284033045378116
344,C4,gemini_3_1_pro_high,50.38644939665997
344,C4,deepseek_v4_pro_max,100.0
344,C4,deepseek_v4_flash_max,0.0
344,C4,qwen3_8_max,51.69794779045177
344,C4,glm_5_2_max,43.27858769069866
344,C5,kimi_k3_max,41.72505879497111
344,C5,gpt_5_6_sol_max,13.60045730830955
344,C5,gpt_5_5_xhigh,0.0
344,C5,claude_fable_5_max,11.852126579301649
344,C5,claude_opus_4_8_max,100.0
344,C5,gemini_3_1_pro_high,49.23643198876487
344,C5,deepseek_v4_pro_max,
344,C5,deepseek_v4_flash_max,
344,C5,qwen3_8_max,57.40076310784443
344,C5,glm_5_2_max,
345,C1,kimi_k3_max,0.0
345,C1,gpt_5_6_sol_max,39.56248687171513
345,C1,gpt_5_5_xhigh,8.807277941946497
345,C1,claude_fable_5_max,49.96599260587888
345,C1,claude_opus_4_8_max,48.853551836538195
345,C1,gemini_3_1_pro_high,100.0
345,C1,deepseek_v4_pro_max,35.939366781863
345,C1,deepseek_v4_flash_max,29.52803310300491
345,C1,qwen3_8_max,42.327578254480436
345,C1,glm_5_2_max,57.89822328649234
345,C2,kimi_k3_max,35.48192368717274
345,C2,gpt_5_6_sol_max,60.20671348983251
345,C2,gpt_5_5_xhigh,48.59098457098698
345,C2,claude_fable_5_max,91.06386133529438
345,C2,claude_opus_4_8_max,41.270017109678484
345,C2,gemini_3_1_pro_high,60.8222156620192
345,C2,deepseek_v4_pro_max,0.0
345,C2,deepseek_v4_flash_max,61.383367043567965
345,C2,qwen3_8_max,100.0
345,C2,glm_5_2_max,56.58379128035015
345,C3,kimi_k3_max,44.63710759742459
345,C3,gpt_5_6_sol_max,46.3646526548769
345,C3,gpt_5_5_xhigh,48.25755177645403
345,C3,claude_fable_5_max,49.26955986580822
345,C3,claude_opus_4_8_max,57.6020940303301
345,C3,gemini_3_1_pro_high,0.0
